episode_id,date,period,size_bytes,avg_score,min_score,sum_score,team0,team1,winner,outcome_type,first_player,n_steps,final_turn_p0,final_turn_p1,deck0_hash,deck1_hash,deck0_ncards,deck1_ncards,deck0_source,deck1_source
81200015,2026-06-21,EARLY,5513113,1123.789006,1099.528265,2247.578011,Kyogre,kami,1,DECISIVE,0,187,23,24,6659da8d2bdfb3cc,6948b9208b17fad2,60,60,action,action
81063497,2026-06-21,EARLY,4788569,1173.536869,1151.492053,2347.073738,takumina,kami,1,DECISIVE,0,164,13,14,831fd3a04060c7c2,831fd3a04060c7c2,60,60,action,action
81178538,2026-06-21,EARLY,3575334,1095.265879,1033.973236,2190.531758,sakimyto,Michael Pershin,0,DECISIVE,0,130,13,12,d1047bb4a5001a62,b453d78199930329,60,60,action,action
81170577,2026-06-21,EARLY,5070708,1081.217169,1029.712942,2162.434338,Stagapult,水間,1,DECISIVE,0,174,15,16,65f982cb77ac3847,831fd3a04060c7c2,60,60,action,action
81152285,2026-06-21,EARLY,6144309,1085.949858,1055.984256,2171.899715,harmo-miu,kami,1,DECISIVE,0,210,15,16,6c534f1524e51c74,831fd3a04060c7c2,60,60,action,action
81148466,2026-06-21,EARLY,4157266,1158.410799,1079.465618,2316.821597,Ketchum Alt,AlphaPo,0,DECISIVE,0,145,11,10,cf54338b6b99acc3,4a256a933ac66a7b,60,60,action,action
81324585,2026-06-22,EARLY,4593019,1018.786338,1008.690646,2037.572676,magu,Kyogre,0,DECISIVE,0,160,15,15,cf54338b6b99acc3,6659da8d2bdfb3cc,60,60,action,action
81333637,2026-06-22,EARLY,6135265,1222.724160,1186.056851,2445.448320,Kohenyan,kashiwashira,1,DECISIVE,0,206,21,22,74c27650b18b57e3,d7c3cf38cf288455,60,60,action,action
81333034,2026-06-22,EARLY,3342288,1007.064649,1002.832163,2014.129298,Pokemon Garı Gacıyo,InkCartridge,0,DECISIVE,1,125,16,15,cf54338b6b99acc3,2fa84cd9495ec752,60,60,action,action
81235975,2026-06-22,EARLY,2850816,1027.099887,1011.685694,2054.199775,Thomas,Terminal 7,1,DECISIVE,0,114,11,12,18b76759876ddefa,aa2398e69a3549ad,60,60,action,action
81302870,2026-06-22,EARLY,6422904,1073.663302,1048.342571,2147.326604,Junichiro Morita,カドラバ Kadoraba,1,DECISIVE,0,210,17,18,cf54338b6b99acc3,dec7cdaef424b950,60,60,action,action
81221600,2026-06-22,EARLY,5547042,1159.308546,1117.758282,2318.617091,milix,graybackcat,0,DECISIVE,1,190,16,15,59138a345c6b933a,cf54338b6b99acc3,60,60,action,action
81353313,2026-06-22,EARLY,5559689,1077.786667,1068.834584,2155.573334,Yushin Ito,みずあめ,0,DECISIVE,1,193,24,23,6948b9208b17fad2,9009f46efe8e7721,60,60,action,action
81380765,2026-06-22,EARLY,4464758,1066.554107,1042.751833,2133.108214,syuuuuu,Inlon Kou,0,DECISIVE,0,156,19,18,27995ba791c7fe8b,52bf12478558b725,60,60,action,action
81332243,2026-06-22,EARLY,1182307,1021.979987,996.350462,2043.959974,Magnus Artero,kawachi,0,DECISIVE,0,54,5,4,cf6d10eb0b2ec055,e219a37a1170ce98,60,60,action,action
81272430,2026-06-22,EARLY,3019341,1058.143016,1011.568800,2116.286031,THIRD PTCG Club,Kazuta MIZUTA,0,DECISIVE,1,114,14,13,029c6c989eaf9790,4a256a933ac66a7b,60,60,action,action
81247344,2026-06-22,EARLY,4847019,1042.172164,1019.196149,2084.344328,suwat513,Poshiri,0,DECISIVE,0,169,17,16,272e624d9683e14e,831fd3a04060c7c2,60,60,action,action
81307008,2026-06-22,EARLY,3286899,1016.088425,1014.616517,2032.176851,Takamasa Muto,CurveCowboy,0,DECISIVE,0,127,13,12,429baecf852e7cb3,18b76759876ddefa,60,60,action,action
81255875,2026-06-22,EARLY,3877200,1054.305708,988.304013,2108.611416,Mogja J,MPGaming,0,DECISIVE,0,141,15,14,cf54338b6b99acc3,6948b9208b17fad2,60,60,action,action
81285950,2026-06-22,EARLY,4785252,1001.830655,995.628231,2003.661310,GarlicToday,Famous VibeCoder On The Earth,1,DECISIVE,0,171,18,18,831fd3a04060c7c2,8f488f3f1bd8de40,60,60,action,action
81371503,2026-06-22,EARLY,3473015,1119.445849,1076.425536,2238.891698,Kimiaki Nakamura,kipeo22,0,DECISIVE,1,129,18,17,bfe17f933d600385,bf935b4da2e041b7,60,60,action,action
81222426,2026-06-22,EARLY,6712909,1147.408840,1132.258319,2294.817680,Magnus Artero,shimacos,1,DECISIVE,0,217,27,28,78424bb7b3831f69,cf54338b6b99acc3,60,60,action,action
81266124,2026-06-22,EARLY,4319525,1043.747833,1023.694282,2087.495666,midnq,EF,1,DECISIVE,0,156,15,16,1780347646b3b151,6948b9208b17fad2,60,60,action,action
81283351,2026-06-22,EARLY,5955735,1010.800480,1008.515562,2021.600959,chiri.,HiroyukiSasaki,0,DECISIVE,0,201,25,24,cf54338b6b99acc3,948b0508c38b60ba,60,60,action,action
81274843,2026-06-22,EARLY,7450348,988.064862,944.253372,1976.129725,YuyaSuzuki,M093.jp,0,DECISIVE,0,248,11,10,4a256a933ac66a7b,bd3a5d98cf29cbc3,60,60,action,action
81320554,2026-06-22,EARLY,7041786,1032.171230,995.836689,2064.342459,Takuto Nishimine,kami,1,DECISIVE,0,241,15,16,0cba3f750cdde2c5,831fd3a04060c7c2,60,60,action,action
81325369,2026-06-22,EARLY,6063375,1198.667213,1150.071432,2397.334426,カドラバ Kadoraba,Mogja J,0,DECISIVE,0,196,15,14,dec7cdaef424b950,cf54338b6b99acc3,60,60,action,action
81431389,2026-06-23,EARLY,5429697,683.211480,625.030696,1366.422960,kashort,JJ,0,DECISIVE,1,194,18,17,c908956dcc8f8065,31165ca403dba343,60,60,action,action
81450266,2026-06-23,EARLY,4612514,750.893636,694.859856,1501.787271,m333studio,quwon_000,1,DECISIVE,1,166,16,17,59138a345c6b933a,49d41435c571ef3d,60,60,action,action
81509515,2026-06-23,EARLY,3785723,722.461754,623.251869,1444.923507,japan nobu,LIn Lin,0,DECISIVE,0,135,19,18,4a256a933ac66a7b,6948b9208b17fad2,60,60,action,action
81446142,2026-06-23,EARLY,3898295,780.706394,768.897196,1561.412788,shinichiro uno3,昊天宗乱披风九九归一,0,DECISIVE,1,152,12,11,59138a345c6b933a,b1adeb52225c848f,60,60,action,action
81432669,2026-06-23,EARLY,983707,889.450719,869.014425,1778.901437,menace369,aca-ta,0,DECISIVE,0,47,7,6,4a256a933ac66a7b,dfc731fac71f26f1,60,60,action,action
81300107,2026-06-22,EARLY,5143906,1006.165668,957.714757,2012.331335,Civitas,Collin Christensen,0,DECISIVE,0,171,13,12,831fd3a04060c7c2,64e146b2133f7b99,60,60,action,action
81365183,2026-06-22,EARLY,2938406,1033.028508,993.517041,2066.057016,みずあめ,tototo,0,DECISIVE,0,112,9,8,9009f46efe8e7721,5f5f62912ed0d081,60,60,action,action
81458005,2026-06-23,EARLY,815983,883.526371,823.616846,1767.052742,tetsuro731,KollekTCG,0,DECISIVE,0,38,5,4,6948b9208b17fad2,bb7347225031f868,60,60,action,action
81487020,2026-06-23,EARLY,4749137,742.711680,740.137586,1485.423359,nowan,ヌメルゴンex,0,DECISIVE,1,176,10,9,59138a345c6b933a,6252c1aeeeec00b4,60,60,action,action
81539043,2026-06-23,EARLY,1604064,657.581068,601.392542,1315.162136,osgggg,Anmol611,0,DECISIVE,0,70,9,8,f1b88b11614280fc,d50c653591284f42,60,60,action,action
81222389,2026-06-22,EARLY,569574,1301.140639,1296.412866,2602.281278,NecromanAlbert,THIRD PTCG Club,1,DECISIVE,1,30,2,3,59138a345c6b933a,272e624d9683e14e,60,60,action,action
81496721,2026-06-23,EARLY,3565080,697.187544,620.996535,1394.375088,Pushu?,Wisdom Dogah,1,DECISIVE,0,127,13,14,6c534f1524e51c74,64e146b2133f7b99,60,60,action,action
81430427,2026-06-23,EARLY,1395608,637.886023,573.552070,1275.772047,齋藤壮汰,koucha,1,DECISIVE,1,64,8,9,59138a345c6b933a,52bf12478558b725,60,60,action,action
81494051,2026-06-23,EARLY,4171175,771.620752,708.552037,1543.241504,negi-develop,Yaroslav kholmirzayev,1,DECISIVE,0,147,15,16,b89226f24fe868a6,64e146b2133f7b99,60,60,action,action
81437355,2026-06-23,EARLY,1726635,882.832521,836.339471,1765.665042,Fuzoku,Yuminosuke Sato,0,DECISIVE,0,77,5,4,bd3a5d98cf29cbc3,59aefb1a7dfb20a9,60,60,action,action
81495863,2026-06-23,EARLY,3446648,729.135207,712.661692,1458.270414,Xiangjiang Zhou,matsurih,1,DECISIVE,0,127,9,10,b25e7963304a20a1,cf54338b6b99acc3,60,60,action,action
81445403,2026-06-23,EARLY,1197012,785.698389,729.040446,1571.396778,takuya noto,yousan,0,DECISIVE,0,49,5,4,5c3b250ebbd0471c,84647ca60f2c2fca,60,60,action,action
81457995,2026-06-23,EARLY,3541599,665.953673,635.151789,1331.907346,Articuno0144,Gachimoto,1,DECISIVE,0,127,12,12,6c534f1524e51c74,6948b9208b17fad2,60,60,action,action
81542174,2026-06-23,EARLY,701016,806.148688,721.289841,1612.297376,Junichi Hatano,Ryohei Matsumoto,1,DECISIVE,0,35,5,6,2d71c6f1996fb778,0155f6b15993e7a7,60,60,action,action
81542154,2026-06-23,EARLY,3074645,692.265953,633.291284,1384.531906,ruce015555,Yukari Kotoha,0,DECISIVE,0,123,15,15,4a256a933ac66a7b,ed34d01a12450d80,60,60,action,action
81443127,2026-06-23,EARLY,3978809,677.939542,635.277694,1355.879083,nakashima723,daiki_pyonkichi,1,DECISIVE,0,149,9,10,71837a73b1294f82,831fd3a04060c7c2,60,60,action,action
81462914,2026-06-23,EARLY,7393928,654.396787,610.400271,1308.793575,サム・マウンテンマン,ryuki1101,0,DECISIVE,0,247,11,10,e3f14a93712c1350,bd3a5d98cf29cbc3,60,60,action,action
81526230,2026-06-23,EARLY,3891617,755.810659,705.794457,1511.621317,ごんさくよねきち,LLLJ,0,DECISIVE,0,146,15,14,be3e666b95f6895b,aa551155c06ce464,60,60,action,action
81534889,2026-06-23,EARLY,2893000,812.751970,802.680700,1625.503940,kanadomekei,Wisdom Dogah,0,DECISIVE,0,108,17,16,783d2282290a777c,64e146b2133f7b99,60,60,action,action
81501852,2026-06-23,EARLY,3456936,691.742808,656.290935,1383.485616,Hidaka,terassyi,1,DECISIVE,0,132,13,14,6c534f1524e51c74,13f6f077703405e9,60,60,action,action
81454972,2026-06-23,EARLY,3780932,930.328150,887.760256,1860.656299,Solid_Sea,ひげだるま(inovie株式会社),1,DECISIVE,1,146,12,13,59138a345c6b933a,831fd3a04060c7c2,60,60,action,action
81686248,2026-06-24,EARLY,5408649,948.679616,910.999163,1897.359232,TBBJason,Takuya Ando,0,DECISIVE,1,182,14,13,59138a345c6b933a,608037127de0670f,60,60,action,action
81546225,2026-06-24,EARLY,7257457,1039.409500,1016.548773,2078.819001,Togo,YT,1,DECISIVE,0,252,13,14,59138a345c6b933a,bd3a5d98cf29cbc3,60,60,action,action
81623252,2026-06-24,EARLY,4345063,1170.610165,1146.364152,2341.220331,Angus Chang,Karolina Kafel,1,DECISIVE,0,161,11,12,d28a5e94534aae0c,59138a345c6b933a,60,60,action,action
81476623,2026-06-23,EARLY,1819952,703.658928,674.339536,1407.317856,Fran Milla,niimi_kaggle,0,DECISIVE,0,80,11,10,bb0bed9eab4f4913,c6f1d505670f8dd5,60,60,action,action
81675676,2026-06-24,EARLY,5473009,939.909215,898.617730,1879.818431,Eamonn Kashyap,bohemian3657,0,DECISIVE,0,191,15,14,020506086cb2e7b0,b520caec0c3511ff,60,60,action,action
81677639,2026-06-24,EARLY,4113617,1123.317140,1077.594613,2246.634280,Gotem Penguin,kuma_jp,0,DECISIVE,0,145,11,10,a61ad8dc4eb8b1d6,6c534f1524e51c74,60,60,action,action
81697207,2026-06-24,EARLY,960161,948.055343,914.691639,1896.110686,kawachi,strayuru,0,DECISIVE,0,46,5,4,6a52f924c124b4df,c8c1bf9764932d8d,60,60,action,action
81614519,2026-06-24,EARLY,3806101,1023.375210,1013.549393,2046.750419,hhku,Xunden,0,DECISIVE,0,136,11,10,4a256a933ac66a7b,4a256a933ac66a7b,60,60,action,action
81611036,2026-06-24,EARLY,4198413,950.187701,904.741132,1900.375403,Koki Funahashi,r_4vk,1,DECISIVE,0,146,13,14,c87d6b97afad4e51,cf54338b6b99acc3,60,60,action,action
81576656,2026-06-24,EARLY,1250193,1050.868974,1013.432927,2101.737949,1++++++++,NuuNohjo,0,DECISIVE,0,55,5,4,79181fc7b7433c70,6f11053c647355ae,60,60,action,action
81610512,2026-06-24,EARLY,1961942,1080.569764,1057.211197,2161.139528,Dick Jessen William,Psychic Genesis,0,DECISIVE,0,77,7,6,9c8099036f7d7f16,b1af26bae039a041,60,60,action,action
81610639,2026-06-24,EARLY,5961779,949.954649,942.176060,1899.909298,Saikattyo,NeckBeard,1,DECISIVE,1,192,18,19,cf54338b6b99acc3,95cf523ef7febb46,60,60,action,action
81687745,2026-06-24,EARLY,3943706,1086.427045,1071.593268,2172.854090,Psychic Genesis,TTU Thome,1,DECISIVE,0,144,11,12,b1af26bae039a041,a3f1d2935659226e,60,60,action,action
81575146,2026-06-24,EARLY,2833560,1013.703320,1007.134851,2027.406641,CurveCowboy,quwon_000,1,DECISIVE,0,107,13,14,18b76759876ddefa,49d41435c571ef3d,60,60,action,action
81566849,2026-06-24,EARLY,3481039,1147.472125,1135.939781,2294.944250,takumina,nikechan,1,DECISIVE,1,138,22,23,59138a345c6b933a,5bdb85fd73238ec0,60,60,action,action
81597459,2026-06-24,EARLY,4109872,946.539113,911.573110,1893.078227,menace369,yoiki,1,DECISIVE,0,143,9,10,4a256a933ac66a7b,831fd3a04060c7c2,60,60,action,action
81691884,2026-06-24,EARLY,5370517,1025.205396,1018.431311,2050.410791,OsElCoNIV,Quan Nguyen,0,DECISIVE,1,181,32,32,952f1dfc5ac206f5,6c534f1524e51c74,60,60,action,action
81700542,2026-06-24,EARLY,5949759,953.727339,945.296170,1907.454677,uninc2000,Ketchum Alt,1,DECISIVE,0,193,16,16,2a42912f57efad8c,cf54338b6b99acc3,60,60,action,action
81583482,2026-06-24,EARLY,2852261,948.532066,939.342908,1897.064132,joicygiore,easonyanyan,0,DECISIVE,0,113,13,12,4a256a933ac66a7b,4a256a933ac66a7b,60,60,action,action
81728082,2026-06-24,EARLY,2770669,984.023799,974.797085,1968.047599,kouki__k_4869,Jose Coronel,0,DECISIVE,0,112,13,12,878d8d9ada634b46,ea4318e2c7568857,60,60,action,action
81549596,2026-06-24,EARLY,4568250,956.358036,951.333105,1912.716071,koga_poke,e-toppo,1,DECISIVE,0,158,13,14,7f8649acf715d530,0bf953f8612d58ea,60,60,action,action
81911746,2026-06-25,EARLY,4557740,1236.713272,1214.017836,2473.426544,Yushin Ito,カドラバ Kadoraba,0,DECISIVE,1,156,16,15,6948b9208b17fad2,dec7cdaef424b950,60,60,action,action
81552324,2026-06-24,EARLY,3876212,1046.166143,971.143744,2092.332285,blue0620,原田純平,0,DECISIVE,1,134,12,12,d3d944ac94530cb6,6c534f1524e51c74,60,60,action,action
81903529,2026-06-25,EARLY,3504886,1020.651490,1004.172285,2041.302981,atom1231,SkySell,0,DECISIVE,0,128,9,8,a6562efdc286f9c8,59138a345c6b933a,60,60,action,action
81886925,2026-06-25,EARLY,3094705,1106.633871,1093.605769,2213.267743,Gotem Penguin,【ＡＩと共に、ＡＩと戦う】tubotu,0,DECISIVE,0,110,39,38,e69858a31af3698a,6f782a6b2f10bcdc,60,60,action,action
81772925,2026-06-25,EARLY,2456464,1174.408237,1150.355527,2348.816474,ysakuragi,aca-ta,0,DECISIVE,0,101,9,8,aa2398e69a3549ad,dfc731fac71f26f1,60,60,action,action
81767739,2026-06-25,EARLY,5205405,966.208772,942.908826,1932.417544,CoCoSh,M093.jp,1,DECISIVE,1,193,10,11,9059b2c163006327,bd3a5d98cf29cbc3,60,60,action,action
81680483,2026-06-24,EARLY,287490,1005.445789,989.777065,2010.891577,チームロスギラ,MTL Agent,1,DECISIVE,0,16,3,2,a033289729234cd2,7ff536e7c9835664,60,60,action,action
81649445,2026-06-24,EARLY,2212200,983.449183,967.952599,1966.898367,konaito,aidy,0,DECISIVE,0,93,15,14,831fd3a04060c7c2,831fd3a04060c7c2,60,60,action,action
81825475,2026-06-25,EARLY,4232573,1170.354156,1168.837388,2340.708312,kashiwashira,Gotem Penguin,0,DECISIVE,0,147,17,16,7bdd44c6b37354b5,f9b67c5efbba736e,60,60,action,action
81772423,2026-06-25,EARLY,5119384,1067.710311,1061.264942,2135.420623,TBBJason,kashiwashira,0,DECISIVE,1,183,14,13,59138a345c6b933a,b0922cdeb3e50820,60,60,action,action
81887329,2026-06-25,EARLY,1007535,1034.780627,1032.343260,2069.561254,Ajishio,matsurih,1,DECISIVE,0,47,3,4,ca8556aeaedd5e09,cf54338b6b99acc3,60,60,action,action
81767713,2026-06-25,EARLY,3901790,977.390501,948.521156,1954.781003,tetsuro731,abidencewww,1,DECISIVE,0,147,13,14,6948b9208b17fad2,59138a345c6b933a,60,60,action,action
81883321,2026-06-25,EARLY,4592272,1164.551247,1137.528620,2329.102493,EF,5.5,1,DECISIVE,1,165,16,17,6948b9208b17fad2,8e44b412c21c5dfa,60,60,action,action
81913908,2026-06-25,EARLY,2145217,1363.846507,1345.110962,2727.693014,Yushin Ito,keidroid,1,DECISIVE,0,99,15,16,aa2398e69a3549ad,aa2398e69a3549ad,60,60,action,action
81824204,2026-06-25,EARLY,1765625,1231.968325,1219.990181,2463.936650,Yasuo 0/10/0,MtN,1,DECISIVE,1,74,8,9,59138a345c6b933a,6948b9208b17fad2,60,60,action,action
81817603,2026-06-25,EARLY,996739,971.525664,941.302860,1943.051328,5.5,konaito,0,DECISIVE,0,48,5,4,8e44b412c21c5dfa,831fd3a04060c7c2,60,60,action,action
81812488,2026-06-25,EARLY,6575480,952.324549,923.052703,1904.649099,Tanupro,Noppo,1,DECISIVE,0,215,25,26,cf54338b6b99acc3,cf54338b6b99acc3,60,60,action,action
81904407,2026-06-25,EARLY,846639,961.252306,930.309110,1922.504612,yuyutech(Genuine),Toru59er,1,DECISIVE,1,40,2,3,59138a345c6b933a,4a256a933ac66a7b,60,60,action,action
81734904,2026-06-25,EARLY,1804103,1065.925948,1057.959921,2131.851897,今井大登,ArthurDa,0,DECISIVE,1,80,8,7,ecf80b2c3519a423,98f9ffe7bbd38ac3,60,60,action,action
81828528,2026-06-25,EARLY,3737016,1133.824699,1097.150683,2267.649397,zoroark190,MtN,1,DECISIVE,0,134,14,14,a27827186fbb722b,6948b9208b17fad2,60,60,action,action
81813499,2026-06-25,EARLY,3522366,1014.986286,998.433005,2029.972572,loveispoison,sqrt4kaido,0,DECISIVE,0,130,15,14,6c534f1524e51c74,cf54338b6b99acc3,60,60,action,action
81861989,2026-06-25,EARLY,4650212,1000.877175,976.970054,2001.754349,pompom555,DENPA92,0,DECISIVE,1,159,16,15,cf54338b6b99acc3,2768139fe1eb6d0b,60,60,action,action
81760790,2026-06-25,EARLY,3677042,1045.860453,1014.970591,2091.720905,Samyakraj Bayar,tw_shin,1,DECISIVE,0,134,11,12,4a256a933ac66a7b,b4a4768ffbd13cb7,60,60,action,action
81867648,2026-06-25,EARLY,5183097,990.321679,982.761768,1980.643358,Fran Milla,LagrangianLocomotive,1,DECISIVE,0,178,17,18,2768139fe1eb6d0b,166b5a413018a26a,60,60,action,action
82052797,2026-06-26,EARLY,3278517,1006.018660,987.091322,2012.037320,suk1yak1,Bektursyn Shaimerden,1,DECISIVE,0,123,9,10,1b96d77f991ff5b1,2b3108749e2032d7,60,60,action,action
82048920,2026-06-26,EARLY,5702610,976.133253,962.336065,1952.266505,Tom,Ketchum Alt,0,DECISIVE,1,194,26,25,2b3108749e2032d7,cf54338b6b99acc3,60,60,action,action
82033763,2026-06-26,EARLY,1356039,1038.925257,1019.100297,2077.850515,david valor,くりたんとたけちゃん,1,DECISIVE,1,62,6,7,2b3108749e2032d7,3645bc459bbf3240,60,60,action,action
82057217,2026-06-26,EARLY,3143128,962.861067,957.436842,1925.722135,Galza98,CPAO,1,DECISIVE,0,123,13,14,8f455ef6f755c5e0,d5f6ff6f2f9f11f5,60,60,action,action
81760249,2026-06-25,EARLY,1201101,969.659428,964.372067,1939.318856,Pixegami,CoCoSh,1,DECISIVE,0,59,7,8,48d55595933d4482,9059b2c163006327,60,60,action,action
82088210,2026-06-26,EARLY,4902731,1089.312892,1059.867715,2178.625784,カントー地方マスター,Inlon Kou,0,DECISIVE,1,159,24,24,6948b9208b17fad2,dec7cdaef424b950,60,60,action,action
81856785,2026-06-25,EARLY,4070440,1066.187753,1041.051536,2132.375506,magu,mi22mi,0,DECISIVE,0,160,25,24,cf54338b6b99acc3,aa2398e69a3549ad,60,60,action,action
82087656,2026-06-26,EARLY,5883898,986.874287,984.208976,1973.748573,Kyo_s_s,Kiratan,0,DECISIVE,0,215,13,12,bd3a5d98cf29cbc3,2b3108749e2032d7,60,60,action,action
82049524,2026-06-26,EARLY,4557397,1044.904413,1040.844108,2089.808827,Yusukey12,Kinf11,0,DECISIVE,0,158,19,18,815f539a0c57442e,cf54338b6b99acc3,60,60,action,action
82112829,2026-06-26,EARLY,8263126,1075.339527,1039.579530,2150.679053,fttp,Hamu.py,1,DECISIVE,0,259,33,34,cf54338b6b99acc3,101254ad244275c0,60,60,action,action
81958645,2026-06-26,EARLY,4161259,988.107134,972.161421,1976.214268,tetsuro731,Ketchum Alt,1,DECISIVE,0,146,15,16,6948b9208b17fad2,cf54338b6b99acc3,60,60,action,action
82025133,2026-06-26,EARLY,454952,1076.176383,1044.869438,2152.352765,Leundai,win a real gold medal,1,DECISIVE,0,24,1,2,831fd3a04060c7c2,4a256a933ac66a7b,60,60,action,action
81974670,2026-06-26,EARLY,770968,961.790277,951.226917,1923.580555,snowsapphire,FirstSS-Sub,0,DECISIVE,0,37,3,2,6bbca5fd8a4cfe66,0b99dec21056b2f3,60,60,action,action
81956017,2026-06-26,EARLY,4406486,995.144545,962.083558,1990.289089,genki toyama,THIRD PTCG Club,0,DECISIVE,0,154,13,12,2908e6dd46c4e0fa,63cd6d1f3eb414b1,60,60,action,action
81954354,2026-06-26,EARLY,1145748,957.040294,935.975388,1914.080588,flaty,kouki__k_4869,1,DECISIVE,1,54,8,9,2b3108749e2032d7,878d8d9ada634b46,60,60,action,action
82068406,2026-06-26,EARLY,6456855,989.454252,957.795435,1978.908505,香村貴之,Tom,1,DECISIVE,0,225,13,14,bd3a5d98cf29cbc3,2b3108749e2032d7,60,60,action,action
82068233,2026-06-26,EARLY,3259066,996.168214,983.037880,1992.336428,t.eno,shaga,1,DECISIVE,0,119,11,12,831fd3a04060c7c2,d9614beda9774552,60,60,action,action
81959655,2026-06-26,EARLY,2761711,959.545212,946.365027,1919.090423,kouki__k_4869,Kazama Yusuke,1,DECISIVE,0,108,7,8,878d8d9ada634b46,8881bb34760b486c,60,60,action,action
81990013,2026-06-26,EARLY,3637155,1064.295411,1046.178552,2128.590822,tomatomato,kuma_jp,0,DECISIVE,0,135,13,12,ad9eb15621c47305,5792f2aaf07615e1,60,60,action,action
81962310,2026-06-26,EARLY,3662629,957.958219,949.451601,1915.916439,Ajay_Rao_43,Emre Cirak,1,DECISIVE,0,131,7,8,4a256a933ac66a7b,4a256a933ac66a7b,60,60,action,action
81964753,2026-06-26,EARLY,2594216,1143.727558,1118.787458,2287.455117,Ajishio,lingyundev,1,DECISIVE,0,105,13,14,26d1ef8d6eb65d45,2b3108749e2032d7,60,60,action,action
82044604,2026-06-26,EARLY,5825135,1102.120875,1097.645124,2204.241750,KakuTakagawa,TOMOYA Tsunakawa,0,DECISIVE,1,201,14,13,2b3108749e2032d7,59138a345c6b933a,60,60,action,action
81963543,2026-06-26,EARLY,5318985,966.434447,964.958260,1932.868894,tototo,gibbonhugs,0,DECISIVE,0,179,15,14,5f5f62912ed0d081,cf54338b6b99acc3,60,60,action,action
81986789,2026-06-26,EARLY,4157513,951.607970,949.659974,1903.215939,yuu2704,Umair Zia,0,DECISIVE,0,147,13,12,cf54338b6b99acc3,4a256a933ac66a7b,60,60,action,action
82235187,2026-06-27,EARLY,3908365,1087.705486,1053.994217,2175.410972,ryoya,kashiwashira,0,DECISIVE,1,145,18,17,2b3108749e2032d7,7bdd44c6b37354b5,60,60,action,action
81964208,2026-06-26,EARLY,2111918,1008.166520,959.313270,2016.333041,Benarg,takusemba,1,DECISIVE,0,93,11,12,aa2398e69a3549ad,aa2398e69a3549ad,60,60,action,action
81952095,2026-06-26,EARLY,4747126,954.290947,932.060288,1908.581895,znwe342,Lapra5,0,DECISIVE,0,164,13,12,4a256a933ac66a7b,8d8af3b7021430ef,60,60,action,action
82279324,2026-06-27,EARLY,6377585,987.838330,965.424143,1975.676660,GarlicToday,iwata hiroki,1,DECISIVE,0,207,17,18,831fd3a04060c7c2,831fd3a04060c7c2,60,60,action,action
82316566,2026-06-27,EARLY,3194052,1051.257011,995.879259,2102.514022,Shuto Sagawa,Jake Palanca,1,DECISIVE,1,127,14,15,59138a345c6b933a,d0a690f9fed615dd,60,60,action,action
82283895,2026-06-27,EARLY,2834307,1010.659577,996.007255,2021.319154,東京旅行,Harigane Ippei,1,DECISIVE,0,108,9,10,08243e2321f0e11e,1f2d610cfb1edd15,60,60,action,action
82296994,2026-06-27,EARLY,3352534,1019.994241,1012.913365,2039.988483,Battle Data Base,Takaaki Matsuda,1,DECISIVE,0,127,13,14,05e63c3f2a7ecec1,2b3108749e2032d7,60,60,action,action
82128621,2026-06-27,EARLY,855507,1078.313139,1044.046376,2156.626277,Pikachu,vibechu,1,DECISIVE,1,41,2,3,2b3108749e2032d7,72425533dadc98a1,60,60,action,action
82196404,2026-06-27,EARLY,6134417,1069.015009,1047.991998,2138.030018,Ajishio,HayatoFujihara,0,DECISIVE,0,202,15,14,ca8556aeaedd5e09,0c1b6a93b287e291,60,60,action,action
82313359,2026-06-27,EARLY,2855352,977.674856,954.558189,1955.349711,【ＡＩと共に、ＡＩと戦う】tubotu,Takamasa Muto,0,DECISIVE,0,114,11,10,1a0c457584213a4b,429baecf852e7cb3,60,60,action,action
82189601,2026-06-27,EARLY,282112,1043.025331,1005.480719,2086.050662,5.5,Mathurin Ache,1,DECISIVE,0,16,1,2,902b00d2b6f713c2,4a256a933ac66a7b,60,60,action,action
82265410,2026-06-27,EARLY,3057306,991.151091,966.722190,1982.302181,hikarimaru,tototo,0,DECISIVE,1,118,14,13,2b3108749e2032d7,0d01cd31f0509575,60,60,action,action
82259927,2026-06-27,EARLY,2670655,1049.060517,1003.162558,2098.121034,Ohashi,【ＡＩと共に、ＡＩと戦う】tubotu,0,DECISIVE,1,111,10,9,c1a4aa00d710cc27,1a0c457584213a4b,60,60,action,action
82233594,2026-06-27,EARLY,3505223,1096.239583,1092.534334,2192.479167,ryoya,Kiratan,1,DECISIVE,1,131,12,13,2b3108749e2032d7,2b3108749e2032d7,60,60,action,action
82187138,2026-06-27,EARLY,999256,1091.761545,1078.164645,2183.523089,Ketchum Alt,Mathurin Ache,0,DECISIVE,0,46,5,4,cf54338b6b99acc3,4a256a933ac66a7b,60,60,action,action
82231971,2026-06-27,EARLY,5872249,1094.477632,1088.640681,2188.955263,RtoABC,チームロスギラ,0,DECISIVE,1,197,32,31,a75a8d5778834ad9,7436a436fd90a94d,60,60,action,action
82117644,2026-06-27,EARLY,4259223,985.437023,930.860632,1970.874047,Tsubasa,fttp,1,DECISIVE,0,145,13,14,4a256a933ac66a7b,cf54338b6b99acc3,60,60,action,action
