candidates,context,decision_num,game_id,game_index,game_outcome,game_steps,lookahead_choice_attack_id,lookahead_choice_card_id,lookahead_choice_option_type,lookahead_choice_rng_class,n10_disagreement,n10_fallback_reason,n10_in_scope,n10_lookahead_choice,n10_root_clone_latency_ms,n10_top_n_evaluated,n10_total_latency_ms,n10_v6_choice,n10_wall_ms,n3_disagreement,n3_fallback_reason,n3_in_scope,n3_lookahead_choice,n3_root_clone_latency_ms,n3_top_n_evaluated,n3_total_latency_ms,n3_v6_choice,n3_wall_ms,n5_disagreement,n5_fallback_reason,n5_in_scope,n5_lookahead_choice,n5_root_clone_latency_ms,n5_top_n_evaluated,n5_total_latency_ms,n5_v6_choice,n5_wall_ms,n_options,rss_mb,turn,v6_choice_attack_id,v6_choice_card_id,v6_choice_option_type,v6_choice_rng_class,v6_slot
"[{""index"": 4, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 6040.0, ""chain_steps"": 3, ""error"": null}, {""index"": 5, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -4030.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -3961.0, ""chain_steps"": 4, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -1821.0, ""chain_steps"": 5, ""error"": null}, {""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -921.0, ""chain_steps"": 8, ""error"": null}]",MAIN,25,1786649900_2d0df93e_0,0,v6_win,212,,,RETREAT,DETERMINISTIC,False,,True,[4],0.5350999999791384,6,28.715500026009977,[4],28.73989997897297,False,,True,[4],0.5296999588608742,3,10.871700011193752,[4],10.895000072196126,False,,True,[4],0.4787000361829996,5,23.186100064776838,[4],23.216200061142445,6,43.90234375,8,,,RETREAT,DETERMINISTIC,0
"[{""index"": 4, ""option_type"": ""ATTACK"", ""attack_id"": 153, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 153, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -3807.0, ""chain_steps"": 1, ""error"": null}, {""index"": 5, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -4030.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -3961.0, ""chain_steps"": 2, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -1821.0, ""chain_steps"": 3, ""error"": null}, {""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -921.0, ""chain_steps"": 6, ""error"": null}]",MAIN,26,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,DETERMINISTIC,True,,True,[2],0.47660002019256353,6,21.23679989017546,[4],21.26690000295639,False,,True,[4],0.5556999240070581,3,8.49399995058775,[4],8.522499934770167,True,,True,[2],0.4931000294163823,5,17.105799983255565,[4],17.144300043582916,6,43.90234375,8,153,,ATTACK,DETERMINISTIC,0
"[{""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 30940.0, ""chain_steps"": 14, ""error"": null}, {""index"": 7, ""option_type"": ""ATTACK"", ""attack_id"": 153, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 153, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -6537.0, ""chain_steps"": 1, ""error"": null}, {""index"": 9, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -6760.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -4061.0, ""chain_steps"": 15, ""error"": null}, {""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -4061.0, ""chain_steps"": 14, ""error"": null}]",MAIN,27,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,RNG_DEPENDENT,False,,True,[1],0.5536999087780714,10,111.29189992789179,[1],111.34269996546209,False,,True,[1],0.5500999977812171,3,18.13599991146475,[1],18.253699992783368,False,,True,[1],0.775399967096746,5,45.44550005812198,[1],45.49519997090101,10,43.90625,10,,,PLAY,RNG_DEPENDENT,0
"[{""index"": 9, ""option_type"": ""ATTACH"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 20100, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 13900.0, ""chain_steps"": 8, ""error"": null}, {""index"": 11, ""option_type"": ""ATTACK"", ""attack_id"": 154, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 154, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -6196.0, ""chain_steps"": 7, ""error"": null}, {""index"": 10, ""option_type"": ""ATTACK"", ""attack_id"": 153, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 153, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -6387.0, ""chain_steps"": 1, ""error"": null}, {""index"": 13, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -6610.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -6201.0, ""chain_steps"": 9, ""error"": null}]",MAIN,28,1786649900_2d0df93e_0,0,v6_win,212,,,ATTACH,DETERMINISTIC,False,,True,[9],0.5321999778971076,10,77.06579996738583,[9],77.13079999666661,False,,True,[9],0.6877999985590577,3,16.703999950550497,[9],16.758100013248622,False,,True,[9],0.546799972653389,5,24.915699963457882,[9],24.95029999408871,14,43.90625,10,,,ATTACH,DETERMINISTIC,0
"[{""index"": 7, ""option_type"": ""ATTACK"", ""attack_id"": 154, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 154, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -6046.0, ""chain_steps"": 7, ""error"": null}, {""index"": 6, ""option_type"": ""ATTACK"", ""attack_id"": 153, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 153, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -6237.0, ""chain_steps"": 1, ""error"": null}, {""index"": 9, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -6460.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -6201.0, ""chain_steps"": 8, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -4061.0, ""chain_steps"": 9, ""error"": null}]",MAIN,29,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,RNG_DEPENDENT,True,,True,[2],0.5644999910145998,10,67.65890005044639,[7],67.70440004765987,False,,True,[7],0.547999981790781,3,9.91919997613877,[7],9.954200009815395,True,,True,[1],0.5305999657139182,5,34.52310001011938,[7],34.574200049974024,10,43.90625,10,154,,ATTACK,DETERMINISTIC,0
"[{""index"": 3, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 50000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 47110.0, ""chain_steps"": 20, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 31230.0, ""chain_steps"": 13, ""error"": null}, {""index"": 4, ""option_type"": ""EVOLVE"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 30001, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 29271.0, ""chain_steps"": 18, ""error"": null}, {""index"": 5, ""option_type"": ""EVOLVE"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 30001, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 30771.0, ""chain_steps"": 20, ""error"": null}, {""index"": 8, ""option_type"": ""ATTACK"", ""attack_id"": 154, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 154, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 2454.0, ""chain_steps"": 9, ""error"": null}]",MAIN,30,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,DETERMINISTIC,False,,True,[3],0.5378000205382705,10,141.11239998601377,[3],141.17820002138615,False,,True,[3],0.5686000222340226,3,48.156100092455745,[3],48.1987000675872,False,,True,[3],0.8643999462947249,5,79.32260003872216,[3],79.37580009456724,11,43.91796875,12,,,PLAY,DETERMINISTIC,0
"[{""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 33350.0, ""chain_steps"": 16, ""error"": null}, {""index"": 3, ""option_type"": ""EVOLVE"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 30001, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 28351.0, ""chain_steps"": 16, ""error"": null}, {""index"": 4, ""option_type"": ""EVOLVE"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 30001, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 28351.0, ""chain_steps"": 16, ""error"": null}, {""index"": 8, ""option_type"": ""ATTACK"", ""attack_id"": 154, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 154, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 4424.0, ""chain_steps"": 9, ""error"": null}, {""index"": 7, ""option_type"": ""ATTACK"", ""attack_id"": 153, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 153, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -4437.0, ""chain_steps"": 1, ""error"": null}]",MAIN,31,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,DETERMINISTIC,False,,True,[1],0.5617000861093402,10,124.05649991706014,[1],124.10669995006174,False,,True,[1],0.6641000509262085,3,42.37700009252876,[1],42.41400002501905,False,,True,[1],0.5481999833136797,5,61.18969991803169,[1],61.25259993132204,11,43.953125,12,,,PLAY,DETERMINISTIC,0
"[{""index"": 2, ""option_type"": ""EVOLVE"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 30001, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 28201.0, ""chain_steps"": 11, ""error"": null}, {""index"": 3, ""option_type"": ""EVOLVE"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""BENCH"", ""v6_score"": 30001, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 28201.0, ""chain_steps"": 11, ""error"": null}, {""index"": 5, ""option_type"": ""ATTACK"", ""attack_id"": 154, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 154, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -1796.0, ""chain_steps"": 8, ""error"": null}, {""index"": 4, ""option_type"": ""ATTACK"", ""attack_id"": 153, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 153, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -4437.0, ""chain_steps"": 1, ""error"": null}, {""index"": 7, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -4660.0, ""chain_steps"": 1, ""error"": null}]",MAIN,32,1786649900_2d0df93e_0,0,v6_win,212,,,EVOLVE,DETERMINISTIC,False,,True,[2],0.5507000023499131,8,65.34769991412759,[2],65.38519996684045,False,,True,[2],0.5639999872073531,3,31.35240008123219,[2],31.382400076836348,False,,True,[2],0.5336999893188477,5,34.156400011852384,[2],34.19740009121597,8,43.953125,12,,,EVOLVE,DETERMINISTIC,0
"[{""index"": 2, ""option_type"": ""ABILITY"", ""attack_id"": null, ""card_id"": null, ""area"": ""BENCH"", ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 39270.0, ""chain_steps"": 11, ""error"": null}, {""index"": 4, ""option_type"": ""ATTACK"", ""attack_id"": 154, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 154, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -1646.0, ""chain_steps"": 8, ""error"": null}, {""index"": 3, ""option_type"": ""ATTACK"", ""attack_id"": 153, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 153, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -4287.0, ""chain_steps"": 1, ""error"": null}, {""index"": 6, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -4510.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -581.0, ""chain_steps"": 14, ""error"": null}]",MAIN,33,1786649900_2d0df93e_0,0,v6_win,212,,,ABILITY,DETERMINISTIC,False,,True,[2],0.5735999438911676,7,62.385500059463084,[2],62.426800024695694,False,,True,[2],0.5304999649524689,3,21.4834000216797,[2],21.522599970921874,False,,True,[2],0.5637999856844544,5,81.24289999250323,[2],81.30069996695966,7,44.08203125,12,,,ABILITY,DETERMINISTIC,0
"[{""index"": 3, ""option_type"": ""ATTACK"", ""attack_id"": 154, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 154, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -1646.0, ""chain_steps"": 8, ""error"": null}, {""index"": 2, ""option_type"": ""ATTACK"", ""attack_id"": 153, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 153, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -4287.0, ""chain_steps"": 1, ""error"": null}, {""index"": 5, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -4510.0, ""chain_steps"": 1, ""error"": null}, {""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": -1801.0, ""chain_steps"": 10, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": -1, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": -731.0, ""chain_steps"": 10, ""error"": null}]",MAIN,34,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,RNG_DEPENDENT,True,,True,[1],0.5669000092893839,6,39.70670001581311,[3],39.752300013788044,False,,True,[3],0.547099974937737,3,13.141299947164953,[3],13.180400012061,True,,True,[1],0.9827000321820378,5,35.695699974894524,[3],35.72609997354448,6,44.08203125,12,154,,ATTACK,DETERMINISTIC,0
"[{""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 75000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 72000.0, ""chain_steps"": 20, ""error"": null}, {""index"": 6, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 75000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 72150.0, ""chain_steps"": 20, ""error"": null}, {""index"": 8, ""option_type"": ""EVOLVE"", ""attack_id"": null, ""card_id"": null, ""area"": ""HAND"", ""in_play_area"": ""ACTIVE"", ""v6_score"": 70001, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 67321.0, ""chain_steps"": 20, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 42000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 39010.0, ""chain_steps"": 20, ""error"": null}, {""index"": 9, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 36860.0, ""chain_steps"": 20, ""error"": null}]",MAIN,35,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,DETERMINISTIC,True,,True,[6],0.8847001008689404,10,129.0848000207916,[0],129.1518999496475,False,,True,[0],0.7285000756382942,3,63.08659992646426,[0],63.12659999821335,True,,True,[6],0.5259000463411212,5,96.73440002370626,[0],96.78730007726699,13,44.08203125,14,,,PLAY,DETERMINISTIC,0
"[{""index"": 0, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 42000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 39010.0, ""chain_steps"": 20, ""error"": null}, {""index"": 6, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 37160.0, ""chain_steps"": 20, ""error"": null}, {""index"": 7, ""option_type"": ""ABILITY"", ""attack_id"": null, ""card_id"": null, ""area"": ""ACTIVE"", ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 37020.0, ""chain_steps"": 20, ""error"": null}, {""index"": 2, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 31120.0, ""chain_steps"": 20, ""error"": null}, {""index"": 4, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 31090.0, ""chain_steps"": 20, ""error"": null}]",MAIN,36,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,DETERMINISTIC,False,,True,[0],0.9037000127136707,10,181.7045999923721,[0],181.75109999720007,False,,True,[0],0.5429999437183142,3,55.80479989293963,[0],55.83399999886751,False,,True,[0],0.8289000252261758,5,94.1043000202626,[0],94.14479997940361,10,44.08203125,14,,,PLAY,DETERMINISTIC,0
"[{""index"": 6, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 51000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 48150.0, ""chain_steps"": 20, ""error"": null}, {""index"": 5, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 37040.0, ""chain_steps"": 20, ""error"": null}, {""index"": 7, ""option_type"": ""ABILITY"", ""attack_id"": null, ""card_id"": null, ""area"": ""ACTIVE"", ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 37170.0, ""chain_steps"": 20, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 32020.0, ""chain_steps"": 20, ""error"": null}, {""index"": 3, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 32040.0, ""chain_steps"": 20, ""error"": null}]",MAIN,37,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,DETERMINISTIC,False,,True,[6],0.5376000190153718,10,177.53710004035383,[6],177.5856000604108,False,,True,[6],0.5305000813677907,3,57.2756000328809,[6],57.31439997907728,False,,True,[6],0.5394000327214599,5,98.58079999685287,[6],98.62790000624955,10,44.08203125,14,,,PLAY,DETERMINISTIC,0
"[{""index"": 5, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 43870.0, ""chain_steps"": 20, ""error"": null}, {""index"": 6, ""option_type"": ""ABILITY"", ""attack_id"": null, ""card_id"": null, ""area"": ""ACTIVE"", ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 36120.0, ""chain_steps"": 20, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 36020.0, ""chain_steps"": 20, ""error"": null}, {""index"": 3, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 31130.0, ""chain_steps"": 20, ""error"": null}, {""index"": 4, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 15000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 15870.0, ""chain_steps"": 20, ""error"": null}]",MAIN,38,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,RNG_DEPENDENT,True,,True,[6],0.5504000000655651,9,141.68920007068664,[5],141.73760008998215,False,,True,[5],0.5655999993905425,3,39.72619993146509,[5],39.775699959136546,False,,True,[5],0.5538000259548426,5,103.77369995694607,[5],103.84640004485846,9,44.21484375,14,,,PLAY,RNG_DEPENDENT,0
"[{""index"": 5, ""option_type"": ""ABILITY"", ""attack_id"": null, ""card_id"": null, ""area"": ""ACTIVE"", ""in_play_area"": null, ""v6_score"": 40000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 36120.0, ""chain_steps"": 20, ""error"": null}, {""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 40020.0, ""chain_steps"": 20, ""error"": null}, {""index"": 3, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 31130.0, ""chain_steps"": 20, ""error"": null}, {""index"": 4, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 15000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 19870.0, ""chain_steps"": 19, ""error"": null}, {""index"": 6, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 6110.0, ""chain_steps"": 20, ""error"": null}]",MAIN,39,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,RNG_DEPENDENT,False,,True,[5],0.5554999224841595,8,89.89449997898191,[5],89.9399999761954,False,,True,[5],0.5285999504849315,3,58.068000013008714,[5],58.105100062675774,True,,True,[1],0.5207000067457557,5,96.8960999744013,[5],96.93640004843473,8,44.23046875,14,,,ABILITY,DETERMINISTIC,0
"[{""index"": 1, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 40940.0, ""chain_steps"": 20, ""error"": null}, {""index"": 3, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 35000, ""rng_class"": ""RNG_DEPENDENT"", ""lookahead_score"": 39940.0, ""chain_steps"": 20, ""error"": null}, {""index"": 4, ""option_type"": ""PLAY"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 15000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 20940.0, ""chain_steps"": 15, ""error"": null}, {""index"": 6, ""option_type"": ""RETREAT"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 10000, ""rng_class"": ""DETERMINISTIC"", ""lookahead_score"": 14940.0, ""chain_steps"": 20, ""error"": null}, {""index"": 7, ""option_type"": ""END"", ""attack_id"": null, ""card_id"": null, ""area"": null, ""in_play_area"": null, ""v6_score"": 0, ""rng_class"": ""UNKNOWN"", ""lookahead_score"": -4210.0, ""chain_steps"": 1, ""error"": null}]",MAIN,40,1786649900_2d0df93e_0,0,v6_win,212,,,PLAY,RNG_DEPENDENT,True,,True,[3],0.538499909453094,8,118.71869990136474,[1],118.7793998979032,False,,True,[1],0.5689000245183706,3,62.000100035220385,[1],62.03729996923357,False,,True,[1],0.7113000610843301,5,78.98939994629472,[1],79.05249996110797,8,44.2578125,14,,,PLAY,RNG_DEPENDENT,0
