episode_id,turn,step,decision_index,state_id,select_context,select_context_name,n_available_actions,available_action_types,chosen_action,chosen_action_types,category,next_state,game_result,our_active_id_before,our_active_hp_before,opp_active_id_before,opp_active_hp_before,our_prize_before,opp_prize_before,log_duration_s,log_stdout_nonempty,log_stderr_nonempty,agent_log_match,observation_match,visibility
92083858,12.0,167,95,92083858:166,14.0,DAMAGE_COUNTER_ANY,3,"{""CARD"": 3}",[1],CARD,TARGET_SELECTION,92083858:167,WIN,121.0,320.0,112.0,0.0,1.0,6.0,0.001567,False,False,YES,EXACT,VISIBLE_TO_AGENT
92083858,12.0,168,96,92083858:167,14.0,DAMAGE_COUNTER_ANY,3,"{""CARD"": 3}",[1],CARD,TARGET_SELECTION,92083858:168,WIN,121.0,320.0,112.0,0.0,1.0,6.0,0.00167,False,False,YES,EXACT,VISIBLE_TO_AGENT
92083858,12.0,169,97,92083858:168,14.0,DAMAGE_COUNTER_ANY,3,"{""CARD"": 3}",[1],CARD,TARGET_SELECTION,92083858:169,WIN,121.0,320.0,112.0,0.0,1.0,6.0,0.001225,False,False,YES,EXACT,VISIBLE_TO_AGENT
92083858,12.0,170,98,92083858:169,14.0,DAMAGE_COUNTER_ANY,3,"{""CARD"": 3}",[1],CARD,TARGET_SELECTION,92083858:170,WIN,121.0,320.0,112.0,0.0,1.0,6.0,0.001737,False,False,YES,EXACT,VISIBLE_TO_AGENT
92083858,12.0,171,99,92083858:170,14.0,DAMAGE_COUNTER_ANY,3,"{""CARD"": 3}",[1],CARD,TARGET_SELECTION,92083858:171,WIN,121.0,320.0,112.0,0.0,1.0,6.0,0.001246,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,,0,0,92084030:-1,,,0,{},[],,UNKNOWN,92084030:0,WIN,,,,,,,0.16241,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,,1,1,92084030:0,,,0,{},"[119, 119, 119, 119, 120, 120, 120, 120, 121, 121, 121, 140, 184, 235, 235, 1071, 1079, 1079, 1080, 1086, 1086, 1086, 1086, 1097, 1097, 1120, 1120, 1120, 1120, 1121, 1121, 1121, 1121, 1152, 1152, 1152, 1156, 1182, 1182, 1182, 1198, 1198, 1198, 1198, 1210, 1210, 1227, 1227, 1227, 1227, 1256, 1256, 2, 2, 2, 2, 5, 5, 5, 5]",,UNKNOWN,92084030:1,WIN,,,,,,,0.001477,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,0.0,2,2,92084030:1,41.0,IS_FIRST,2,"{""YES"": 1, ""NO"": 1}",[0],YES,GOING_FIRST_SECOND,92084030:2,WIN,,,,,0.0,0.0,0.001351,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,0.0,4,3,92084030:3,1.0,SETUP_ACTIVE_POKEMON,1,"{""CARD"": 1}",[],,EARLY_GAME_SETUP,92084030:4,WIN,,,,,0.0,0.0,0.001298,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,1.0,5,4,92084030:4,0.0,MAIN,3,"{""ATTACH"": 1, ""PLAY"": 1, ""END"": 1}",[1],PLAY,RESOURCE_MANAGEMENT,92084030:5,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001074,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,1.0,6,5,92084030:5,5.0,TO_BENCH,5,"{""CARD"": 5}","[0, 2]","CARD,CARD",BENCH_MANAGEMENT,92084030:6,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001244,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,1.0,7,6,92084030:6,0.0,MAIN,4,"{""ATTACH"": 3, ""END"": 1}",[1],ATTACH,ENERGY_MANAGEMENT,92084030:7,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001253,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,1.0,20,7,92084030:19,0.0,MAIN,1,"{""END"": 1}",[],,TIMING,92084030:20,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001158,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,3.0,21,8,92084030:20,0.0,MAIN,3,"{""PLAY"": 1, ""ABILITY"": 1, ""END"": 1}",[0],PLAY,RESOURCE_MANAGEMENT,92084030:21,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001943,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,3.0,22,9,92084030:21,0.0,MAIN,2,"{""ABILITY"": 1, ""END"": 1}",[0],ABILITY,RESOURCE_MANAGEMENT,92084030:22,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001416,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,3.0,40,10,92084030:39,0.0,MAIN,1,"{""END"": 1}",[],,TIMING,92084030:40,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.002201,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,5.0,41,11,92084030:40,0.0,MAIN,4,"{""PLAY"": 2, ""ABILITY"": 1, ""END"": 1}",[0],PLAY,RESOURCE_MANAGEMENT,92084030:41,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001112,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,5.0,42,12,92084030:41,0.0,MAIN,3,"{""PLAY"": 1, ""ABILITY"": 1, ""END"": 1}",[1],ABILITY,RESOURCE_MANAGEMENT,92084030:42,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001141,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,5.0,53,13,92084030:52,0.0,MAIN,2,"{""PLAY"": 1, ""END"": 1}",[],,TIMING,92084030:53,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001351,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,7.0,54,14,92084030:53,0.0,MAIN,7,"{""PLAY"": 1, ""ATTACH"": 4, ""ABILITY"": 1, ""END"": 1}",[5],ABILITY,RESOURCE_MANAGEMENT,92084030:54,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001343,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,7.0,55,15,92084030:54,0.0,MAIN,6,"{""PLAY"": 1, ""ATTACH"": 4, ""END"": 1}",[3],ATTACH,ENERGY_MANAGEMENT,92084030:55,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001004,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,7.0,59,16,92084030:58,0.0,MAIN,2,"{""PLAY"": 1, ""END"": 1}",[],,TIMING,92084030:59,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001353,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,9.0,60,17,92084030:59,0.0,MAIN,4,"{""PLAY"": 2, ""ABILITY"": 1, ""END"": 1}",[2],ABILITY,RESOURCE_MANAGEMENT,92084030:60,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001025,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,9.0,61,18,92084030:60,0.0,MAIN,3,"{""PLAY"": 2, ""END"": 1}",[1],PLAY,RESOURCE_MANAGEMENT,92084030:61,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001398,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,9.0,62,19,92084030:61,7.0,TO_HAND,4,"{""CARD"": 4}",[0],CARD,RESOURCE_MANAGEMENT,92084030:62,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.00157,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,9.0,63,20,92084030:62,22.0,ATTACH_TO,2,"{""CARD"": 2}",[0],CARD,ENERGY_MANAGEMENT,92084030:63,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001546,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,9.0,64,21,92084030:63,21.0,ATTACH_FROM,4,"{""CARD"": 4}",[0],CARD,ENERGY_MANAGEMENT,92084030:64,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001636,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,9.0,65,22,92084030:64,0.0,MAIN,7,"{""ATTACH"": 4, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[0],ATTACH,ENERGY_MANAGEMENT,92084030:65,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001799,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,9.0,66,23,92084030:65,0.0,MAIN,4,"{""ATTACK"": 2, ""RETREAT"": 1, ""END"": 1}",[2],RETREAT,RETREAT_SELECTION,92084030:66,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001158,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,9.0,67,24,92084030:66,30.0,DISCARD_ENERGY,2,"{""ENERGY"": 2}",[0],ENERGY,ENERGY_MANAGEMENT,92084030:67,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001176,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,9.0,68,25,92084030:67,3.0,SWITCH,3,"{""CARD"": 3}",[2],CARD,ACTIVE_POKEMON_SELECTION,92084030:68,WIN,119.0,70.0,860.0,70.0,6.0,6.0,0.001299,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,9.0,73,26,92084030:72,0.0,MAIN,3,"{""PLAY"": 1, ""ATTACK"": 1, ""END"": 1}",[],,TIMING,92084030:73,WIN,235.0,30.0,860.0,70.0,6.0,6.0,0.001541,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,11.0,74,27,92084030:73,0.0,MAIN,7,"{""PLAY"": 3, ""ABILITY"": 1, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[2],PLAY,RESOURCE_MANAGEMENT,92084030:74,WIN,235.0,30.0,104.0,80.0,6.0,6.0,0.00146,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,11.0,75,28,92084030:74,5.0,TO_BENCH,2,"{""CARD"": 2}",[1],CARD,BENCH_MANAGEMENT,92084030:75,WIN,235.0,30.0,104.0,80.0,6.0,6.0,0.001479,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,11.0,76,29,92084030:75,0.0,MAIN,6,"{""PLAY"": 2, ""ABILITY"": 1, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[2],ABILITY,RESOURCE_MANAGEMENT,92084030:76,WIN,235.0,30.0,104.0,80.0,6.0,6.0,0.001311,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,11.0,80,30,92084030:79,0.0,MAIN,5,"{""PLAY"": 2, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[],,TIMING,92084030:80,WIN,235.0,30.0,104.0,80.0,6.0,6.0,0.001563,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,13.0,81,31,92084030:80,0.0,MAIN,6,"{""PLAY"": 2, ""ABILITY"": 1, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[2],ABILITY,RESOURCE_MANAGEMENT,92084030:81,WIN,235.0,30.0,104.0,70.0,6.0,6.0,0.001235,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,13.0,84,32,92084030:83,0.0,MAIN,5,"{""PLAY"": 2, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[],,TIMING,92084030:84,WIN,235.0,30.0,104.0,70.0,6.0,6.0,0.001873,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,15.0,85,33,92084030:84,0.0,MAIN,10,"{""PLAY"": 2, ""EVOLVE"": 4, ""ABILITY"": 1, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[6],ABILITY,RESOURCE_MANAGEMENT,92084030:85,WIN,235.0,30.0,104.0,60.0,6.0,6.0,0.001401,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,15.0,86,34,92084030:85,0.0,MAIN,9,"{""PLAY"": 2, ""EVOLVE"": 4, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[2],EVOLVE,BENCH_MANAGEMENT,92084030:86,WIN,235.0,30.0,104.0,60.0,6.0,6.0,0.00146,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,15.0,87,35,92084030:86,0.0,MAIN,6,"{""PLAY"": 2, ""ABILITY"": 1, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[2],ABILITY,RESOURCE_MANAGEMENT,92084030:87,WIN,235.0,30.0,104.0,60.0,6.0,6.0,0.002145,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,15.0,88,36,92084030:87,7.0,TO_HAND,2,"{""CARD"": 2}",[1],CARD,RESOURCE_MANAGEMENT,92084030:88,WIN,235.0,30.0,104.0,60.0,6.0,6.0,0.001172,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,15.0,89,37,92084030:88,0.0,MAIN,6,"{""PLAY"": 3, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[2],PLAY,RESOURCE_MANAGEMENT,92084030:89,WIN,235.0,30.0,104.0,60.0,6.0,6.0,0.001343,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,15.0,93,38,92084030:92,0.0,MAIN,5,"{""PLAY"": 2, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[],,TIMING,92084030:93,WIN,235.0,30.0,104.0,60.0,6.0,6.0,0.001747,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,17.0,94,39,92084030:93,0.0,MAIN,11,"{""EVOLVE"": 3, ""PLAY"": 3, ""ABILITY"": 2, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[0],EVOLVE,BENCH_MANAGEMENT,92084030:94,WIN,235.0,30.0,104.0,50.0,6.0,6.0,0.001138,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,17.0,95,40,92084030:94,0.0,MAIN,7,"{""PLAY"": 3, ""ABILITY"": 1, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[3],ABILITY,RESOURCE_MANAGEMENT,92084030:95,WIN,235.0,30.0,104.0,50.0,6.0,6.0,0.001291,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,17.0,98,41,92084030:97,0.0,MAIN,6,"{""PLAY"": 3, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[],,TIMING,92084030:98,WIN,235.0,30.0,104.0,50.0,6.0,6.0,0.002362,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,19.0,99,42,92084030:98,0.0,MAIN,8,"{""PLAY"": 4, ""ABILITY"": 1, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[4],ABILITY,RESOURCE_MANAGEMENT,92084030:99,WIN,235.0,30.0,104.0,40.0,6.0,6.0,0.001391,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,19.0,100,43,92084030:99,0.0,MAIN,7,"{""PLAY"": 4, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[3],PLAY,RESOURCE_MANAGEMENT,92084030:100,WIN,235.0,30.0,104.0,40.0,6.0,6.0,0.001778,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,19.0,101,44,92084030:100,0.0,MAIN,12,"{""ATTACH"": 5, ""PLAY"": 4, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[4],ATTACH,ENERGY_MANAGEMENT,92084030:101,WIN,235.0,30.0,104.0,40.0,6.0,6.0,0.001434,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,19.0,106,45,92084030:105,0.0,MAIN,7,"{""PLAY"": 4, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[],,TIMING,92084030:106,WIN,235.0,30.0,104.0,40.0,6.0,6.0,0.001324,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,20.0,107,46,92084030:106,7.0,TO_HAND,6,"{""CARD"": 6}",[0],CARD,RESOURCE_MANAGEMENT,92084030:107,WIN,235.0,30.0,104.0,30.0,6.0,6.0,0.001403,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,20.0,108,47,92084030:107,7.0,TO_HAND,5,"{""CARD"": 5}",[0],CARD,RESOURCE_MANAGEMENT,92084030:108,WIN,235.0,30.0,104.0,30.0,5.0,6.0,0.001306,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,20.0,109,48,92084030:108,7.0,TO_HAND,4,"{""CARD"": 4}",[0],CARD,RESOURCE_MANAGEMENT,92084030:109,WIN,235.0,30.0,104.0,30.0,4.0,6.0,0.001381,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,110,49,92084030:109,0.0,MAIN,18,"{""PLAY"": 9, ""ATTACH"": 5, ""ABILITY"": 1, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[11],PLAY,RESOURCE_MANAGEMENT,92084030:110,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.001639,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,111,50,92084030:110,8.0,DISCARD,10,"{""CARD"": 10}","[3, 4]","CARD,CARD",RESOURCE_MANAGEMENT,92084030:111,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.001274,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,112,51,92084030:111,7.0,TO_HAND,6,"{""CARD"": 6}",[0],CARD,RESOURCE_MANAGEMENT,92084030:112,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.001303,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,113,52,92084030:112,0.0,MAIN,18,"{""PLAY"": 6, ""ATTACH"": 5, ""EVOLVE"": 3, ""ABILITY"": 1, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[9],PLAY,RESOURCE_MANAGEMENT,92084030:113,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.001463,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,114,53,92084030:113,30.0,DISCARD_ENERGY,7,"{""ENERGY"": 7}",[0],ENERGY,ENERGY_MANAGEMENT,92084030:114,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.001517,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,115,54,92084030:114,0.0,MAIN,17,"{""PLAY"": 5, ""ATTACH"": 5, ""EVOLVE"": 3, ""ABILITY"": 1, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[13],ABILITY,RESOURCE_MANAGEMENT,92084030:115,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.001771,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,116,55,92084030:115,0.0,MAIN,16,"{""PLAY"": 5, ""ATTACH"": 5, ""EVOLVE"": 3, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[10],EVOLVE,BENCH_MANAGEMENT,92084030:116,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.001406,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,117,56,92084030:116,0.0,MAIN,14,"{""PLAY"": 5, ""ATTACH"": 5, ""ABILITY"": 1, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[10],ABILITY,RESOURCE_MANAGEMENT,92084030:117,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.001469,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,118,57,92084030:117,7.0,TO_HAND,2,"{""CARD"": 2}",[1],CARD,RESOURCE_MANAGEMENT,92084030:118,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.001551,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,119,58,92084030:118,0.0,MAIN,14,"{""PLAY"": 6, ""ATTACH"": 5, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[10],PLAY,RESOURCE_MANAGEMENT,92084030:119,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.001184,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,120,59,92084030:119,37.0,EVOLVE,2,"{""EVOLVE"": 2}",[0],EVOLVE,BENCH_MANAGEMENT,92084030:120,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.001601,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,121,60,92084030:120,0.0,MAIN,13,"{""PLAY"": 5, ""ATTACH"": 5, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[5],ATTACH,ENERGY_MANAGEMENT,92084030:121,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.001718,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,122,61,92084030:121,0.0,MAIN,8,"{""PLAY"": 5, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[4],PLAY,RESOURCE_MANAGEMENT,92084030:122,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.001297,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,123,62,92084030:122,43.0,ACTIVATE,2,"{""YES"": 1, ""NO"": 1}",[0],YES,RESOURCE_MANAGEMENT,92084030:123,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.002488,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,124,63,92084030:123,7.0,TO_HAND,9,"{""CARD"": 9}",[2],CARD,RESOURCE_MANAGEMENT,92084030:124,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.001468,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,125,64,92084030:124,0.0,MAIN,7,"{""PLAY"": 4, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[0],PLAY,RESOURCE_MANAGEMENT,92084030:125,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.00138,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,126,65,92084030:125,3.0,SWITCH,2,"{""CARD"": 2}",[0],CARD,ACTIVE_POKEMON_SELECTION,92084030:126,WIN,235.0,30.0,104.0,30.0,3.0,6.0,0.00144,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,127,66,92084030:126,0.0,MAIN,4,"{""PLAY"": 1, ""ATTACK"": 1, ""RETREAT"": 1, ""END"": 1}",[2],RETREAT,RETREAT_SELECTION,92084030:127,WIN,235.0,30.0,648.0,210.0,3.0,6.0,0.001471,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,128,67,92084030:127,3.0,SWITCH,5,"{""CARD"": 5}",[0],CARD,ACTIVE_POKEMON_SELECTION,92084030:128,WIN,235.0,30.0,648.0,210.0,3.0,6.0,0.001582,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,129,68,92084030:128,0.0,MAIN,4,"{""PLAY"": 1, ""ATTACK"": 2, ""END"": 1}",[2],ATTACK,ATTACK_SELECTION,92084030:129,WIN,121.0,300.0,648.0,210.0,3.0,6.0,0.001587,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,130,69,92084030:129,14.0,DAMAGE_COUNTER_ANY,2,"{""CARD"": 2}",[1],CARD,TARGET_SELECTION,92084030:130,WIN,121.0,300.0,648.0,10.0,3.0,6.0,0.001638,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,131,70,92084030:130,14.0,DAMAGE_COUNTER_ANY,2,"{""CARD"": 2}",[0],CARD,TARGET_SELECTION,92084030:131,WIN,121.0,300.0,648.0,10.0,3.0,6.0,0.002247,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,132,71,92084030:131,14.0,DAMAGE_COUNTER_ANY,2,"{""CARD"": 2}",[0],CARD,TARGET_SELECTION,92084030:132,WIN,121.0,300.0,648.0,10.0,3.0,6.0,0.001497,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,133,72,92084030:132,14.0,DAMAGE_COUNTER_ANY,2,"{""CARD"": 2}",[1],CARD,TARGET_SELECTION,92084030:133,WIN,121.0,300.0,648.0,10.0,3.0,6.0,0.001376,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,134,73,92084030:133,14.0,DAMAGE_COUNTER_ANY,2,"{""CARD"": 2}",[1],CARD,TARGET_SELECTION,92084030:134,WIN,121.0,300.0,648.0,10.0,3.0,6.0,0.00224,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,135,74,92084030:134,14.0,DAMAGE_COUNTER_ANY,2,"{""CARD"": 2}",[1],CARD,TARGET_SELECTION,92084030:135,WIN,121.0,300.0,648.0,10.0,3.0,6.0,0.002141,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,21.0,151,75,92084030:150,7.0,TO_HAND,3,"{""CARD"": 3}",[],,RESOURCE_MANAGEMENT,92084030:151,WIN,121.0,300.0,,,3.0,6.0,0.002184,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,23.0,152,76,92084030:151,0.0,MAIN,17,"{""PLAY"": 6, ""ATTACH"": 5, ""ABILITY"": 2, ""ATTACK"": 2, ""RETREAT"": 1, ""END"": 1}",[4],PLAY,RESOURCE_MANAGEMENT,92084030:152,WIN,121.0,120.0,648.0,150.0,1.0,5.0,0.001316,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,23.0,153,77,92084030:152,30.0,DISCARD_ENERGY,2,"{""ENERGY"": 2}",[0],ENERGY,ENERGY_MANAGEMENT,92084030:153,WIN,121.0,120.0,648.0,150.0,1.0,5.0,0.001455,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,23.0,154,78,92084030:153,0.0,MAIN,16,"{""PLAY"": 5, ""ATTACH"": 5, ""ABILITY"": 2, ""ATTACK"": 2, ""RETREAT"": 1, ""END"": 1}",[10],ABILITY,RESOURCE_MANAGEMENT,92084030:154,WIN,121.0,120.0,648.0,150.0,1.0,5.0,0.001274,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,23.0,155,79,92084030:154,7.0,TO_HAND,2,"{""CARD"": 2}",[0],CARD,RESOURCE_MANAGEMENT,92084030:155,WIN,121.0,120.0,648.0,150.0,1.0,5.0,0.001693,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,23.0,156,80,92084030:155,0.0,MAIN,16,"{""PLAY"": 6, ""ATTACH"": 5, ""ABILITY"": 1, ""ATTACK"": 2, ""RETREAT"": 1, ""END"": 1}",[10],PLAY,RESOURCE_MANAGEMENT,92084030:156,WIN,121.0,120.0,648.0,150.0,1.0,5.0,0.001703,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,23.0,157,81,92084030:156,8.0,DISCARD,6,"{""CARD"": 6}","[2, 0]","CARD,CARD",RESOURCE_MANAGEMENT,92084030:157,WIN,121.0,120.0,648.0,150.0,1.0,5.0,0.001827,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,23.0,158,82,92084030:157,7.0,TO_HAND,5,"{""CARD"": 5}",[3],CARD,RESOURCE_MANAGEMENT,92084030:158,WIN,121.0,120.0,648.0,150.0,1.0,5.0,0.001422,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,23.0,159,83,92084030:158,0.0,MAIN,14,"{""PLAY"": 4, ""ATTACH"": 5, ""ABILITY"": 1, ""ATTACK"": 2, ""RETREAT"": 1, ""END"": 1}",[8],PLAY,RESOURCE_MANAGEMENT,92084030:159,WIN,121.0,120.0,648.0,150.0,1.0,5.0,0.001434,False,False,YES,EXACT,VISIBLE_TO_AGENT
92084030,23.0,160,84,92084030:159,0.0,MAIN,15,"{""PLAY"": 3, ""ATTACH"": 6, ""ABILITY"": 2, ""ATTACK"": 2, ""RETREAT"": 1, ""END"": 1}",[9],ABILITY,RESOURCE_MANAGEMENT,92084030:160,WIN,121.0,120.0,648.0,150.0,1.0,5.0,0.001926,False,False,YES,EXACT,VISIBLE_TO_AGENT
