episode_id,decision_index,turn,select_context_name,n_options,category,chosen_option_types,n_available_attacks,n_chosen_attacks,our_active_id,our_active_hp,our_active_maxhp,our_bench_n,our_prize_n,opp_active_id,opp_active_hp,opp_prize_n,result
92312424,10,1,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,677,80,80,2,6,119,70,6,LOSS
92312424,11,1,MAIN,5,ENERGY_MANAGEMENT,ATTACH,0,0,677,80,80,2,6,119,70,6,LOSS
92312424,12,1,MAIN,2,TIMING,,0,0,677,80,80,2,6,119,70,6,LOSS
92312424,13,3,MAIN,9,RESOURCE_MANAGEMENT,PLAY,1,0,677,80,80,2,6,31,110,6,LOSS
92312424,14,3,TO_HAND,15,RESOURCE_MANAGEMENT,CARD,0,0,677,80,80,2,6,31,110,6,LOSS
92312424,15,3,MAIN,12,RESOURCE_MANAGEMENT,ABILITY,1,0,677,80,80,2,6,31,110,6,LOSS
92312424,16,3,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,677,80,80,2,6,31,110,6,LOSS
92312424,17,3,MAIN,11,RESOURCE_MANAGEMENT,PLAY,1,0,677,80,80,2,6,31,110,6,LOSS
92312424,18,3,TO_HAND,9,RESOURCE_MANAGEMENT,CARD,0,0,677,80,80,2,6,31,110,6,LOSS
92312424,19,3,MAIN,11,RESOURCE_MANAGEMENT,PLAY,1,0,677,80,80,2,6,31,110,6,LOSS
92312424,20,3,MAIN,10,RESOURCE_MANAGEMENT,PLAY,1,0,677,80,80,3,6,31,110,6,LOSS
92312424,21,3,MAIN,14,BENCH_MANAGEMENT,EVOLVE,1,0,677,80,80,3,6,31,110,6,LOSS
92312424,22,3,MAIN,13,ENERGY_MANAGEMENT,ATTACH,1,0,678,340,340,3,6,31,110,6,LOSS
92312424,23,3,MAIN,7,RESOURCE_MANAGEMENT,PLAY,2,0,678,340,340,3,6,31,110,6,LOSS
92312424,24,3,MAIN,6,ATTACK_SELECTION,ATTACK,2,1,678,340,340,4,6,31,110,6,LOSS
92312424,25,3,TO_HAND,6,RESOURCE_MANAGEMENT,,0,0,678,340,340,4,6,,,6,LOSS
92312424,26,5,MAIN,14,RESOURCE_MANAGEMENT,ABILITY,1,0,678,340,340,4,5,326,320,6,LOSS
92312424,27,5,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,678,340,340,4,5,326,320,6,LOSS
92312424,28,5,MAIN,11,RESOURCE_MANAGEMENT,PLAY,1,0,678,340,340,4,5,326,320,6,LOSS
92312424,29,5,DISCARD,8,RESOURCE_MANAGEMENT,CARD;CARD,0,0,678,340,340,4,5,326,320,6,LOSS
92312424,30,5,TO_HAND,10,RESOURCE_MANAGEMENT,CARD,0,0,678,340,340,4,5,326,320,6,LOSS
92312424,31,5,MAIN,9,RESOURCE_MANAGEMENT,PLAY,1,0,678,340,340,4,5,326,320,6,LOSS
92312424,32,5,MAIN,8,RESOURCE_MANAGEMENT,PLAY,1,0,678,340,340,5,5,326,320,6,LOSS
92312424,33,5,MAIN,7,RESOURCE_MANAGEMENT,PLAY,1,0,678,340,340,5,5,326,320,6,LOSS
92312424,34,5,MAIN,6,RESOURCE_MANAGEMENT,PLAY,1,0,678,340,340,5,5,326,320,6,LOSS
92312424,35,5,MAIN,12,RESOURCE_MANAGEMENT,PLAY,1,0,678,340,340,5,5,326,320,6,LOSS
92312424,36,5,TO_HAND,5,RESOURCE_MANAGEMENT,CARD,0,0,678,340,340,5,5,326,320,6,LOSS
92312424,37,5,MAIN,11,RESOURCE_MANAGEMENT,PLAY,1,0,678,340,340,5,5,326,320,6,LOSS
92312424,38,5,TO_HAND,7,RESOURCE_MANAGEMENT,CARD,0,0,678,340,340,5,5,326,320,6,LOSS
92312424,39,5,MAIN,16,ENERGY_MANAGEMENT,ATTACH,1,0,678,340,340,5,5,326,320,6,LOSS
92312424,40,5,MAIN,4,ATTACK_SELECTION,ATTACK,1,1,678,340,340,5,5,326,320,6,LOSS
92312424,41,5,ATTACH_TO,3,ENERGY_MANAGEMENT,CARD;CARD;CARD,0,0,678,340,340,5,5,326,130,6,LOSS
92312424,42,5,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,340,340,5,5,326,130,6,LOSS
92312424,43,5,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,340,340,5,5,326,130,6,LOSS
92312424,44,5,ATTACH_FROM,5,ENERGY_MANAGEMENT,,0,0,678,340,340,5,5,326,130,6,LOSS
92312424,45,6,TO_ACTIVE,5,ACTIVE_POKEMON_SELECTION,CARD,0,0,,,,5,5,272,190,3,LOSS
92312424,46,7,MAIN,13,RESOURCE_MANAGEMENT,ABILITY,1,0,677,80,80,4,5,272,190,3,LOSS
92312424,47,7,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,677,80,80,4,5,272,190,3,LOSS
92312424,48,7,MAIN,14,RESOURCE_MANAGEMENT,PLAY,1,0,677,80,80,4,5,272,190,3,LOSS
92312424,49,7,MAIN,14,RESOURCE_MANAGEMENT,PLAY,1,0,677,80,80,5,5,272,190,3,LOSS
92312424,50,7,DISCARD,6,RESOURCE_MANAGEMENT,CARD;CARD,0,0,677,80,80,5,5,272,190,3,LOSS
92312424,51,7,TO_HAND,7,RESOURCE_MANAGEMENT,CARD,0,0,677,80,80,5,5,272,190,3,LOSS
92312424,52,7,MAIN,12,BENCH_MANAGEMENT,EVOLVE,1,0,677,80,80,5,5,272,190,3,LOSS
92312424,53,7,MAIN,12,ENERGY_MANAGEMENT,ATTACH,2,0,678,340,340,5,5,272,190,3,LOSS
92312424,54,7,MAIN,6,ATTACK_SELECTION,ATTACK,2,1,678,340,340,5,5,272,190,3,LOSS
92310379,0,,,0,UNKNOWN,,0,0,,,,,,,,,WIN
92310379,1,,,0,UNKNOWN,,0,0,,,,,,,,,WIN
92310379,2,0,IS_FIRST,2,GOING_FIRST_SECOND,YES,0,0,,,,0,0,,,0,WIN
92310379,3,0,SETUP_ACTIVE_POKEMON,3,EARLY_GAME_SETUP,,0,0,,,,0,0,,,0,WIN
92310379,4,0,SETUP_BENCH_POKEMON,2,BENCH_MANAGEMENT,,0,0,,,,0,6,,,6,WIN
92310379,5,1,MAIN,5,RESOURCE_MANAGEMENT,PLAY,0,0,676,110,110,0,6,235,30,6,WIN
92310379,6,1,MAIN,7,RESOURCE_MANAGEMENT,ABILITY,0,0,676,110,110,1,6,235,30,6,WIN
92310379,7,1,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,676,110,110,1,6,235,30,6,WIN
92310379,8,1,MAIN,8,RESOURCE_MANAGEMENT,PLAY,0,0,676,110,110,1,6,235,30,6,WIN
92310379,9,1,MAIN,9,RESOURCE_MANAGEMENT,PLAY,0,0,676,110,110,2,6,235,30,6,WIN
92310379,10,1,MAIN,10,ENERGY_MANAGEMENT,ATTACH,0,0,676,110,110,3,6,235,30,6,WIN
92310379,11,1,MAIN,6,ENERGY_MANAGEMENT,ATTACH,0,0,676,110,110,3,6,235,30,6,WIN
92310379,12,1,MAIN,2,TIMING,,0,0,676,110,110,3,6,235,30,6,WIN
92310379,13,3,MAIN,4,BENCH_MANAGEMENT,EVOLVE,0,0,676,90,110,3,6,235,30,6,WIN
92310379,14,3,MAIN,3,RESOURCE_MANAGEMENT,PLAY,0,0,676,90,110,3,6,235,30,6,WIN
92310379,15,3,MAIN,4,RESOURCE_MANAGEMENT,PLAY,0,0,676,90,110,3,6,235,30,6,WIN
92310379,16,3,MAIN,3,TIMING,,0,0,676,90,110,4,6,235,30,6,WIN
92310379,17,5,MAIN,7,RESOURCE_MANAGEMENT,PLAY,0,0,676,70,110,4,6,235,30,6,WIN
92310379,18,5,MAIN,9,ENERGY_MANAGEMENT,ATTACH,0,0,676,70,110,4,6,235,30,6,WIN
92310379,19,5,MAIN,5,ATTACK_SELECTION,ATTACK,1,1,676,70,110,4,6,235,30,6,WIN
92310379,20,5,TO_HAND,6,RESOURCE_MANAGEMENT,,0,0,676,70,110,4,6,,,6,WIN
92310379,21,6,TO_ACTIVE,4,ACTIVE_POKEMON_SELECTION,CARD,0,0,,,,4,5,121,320,5,WIN
92310379,22,7,MAIN,10,RESOURCE_MANAGEMENT,PLAY,0,0,678,340,340,3,5,121,320,5,WIN
92310379,23,7,TO_HAND,6,RESOURCE_MANAGEMENT,CARD,0,0,678,340,340,3,5,121,320,5,WIN
92310379,24,7,MAIN,10,RESOURCE_MANAGEMENT,PLAY,0,0,678,340,340,3,5,121,320,5,WIN
92310379,25,7,MAIN,11,RESOURCE_MANAGEMENT,ABILITY,0,0,678,340,340,4,5,121,320,5,WIN
92310379,26,7,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,678,340,340,4,5,121,320,5,WIN
92310379,27,7,MAIN,20,BENCH_MANAGEMENT,EVOLVE,0,0,678,340,340,4,5,121,320,5,WIN
92310379,28,7,ACTIVATE,2,RESOURCE_MANAGEMENT,YES,0,0,678,340,340,4,5,121,320,5,WIN
92310379,29,7,SWITCH,4,ACTIVE_POKEMON_SELECTION,CARD,0,0,678,340,340,4,5,121,320,5,WIN
92310379,30,7,MAIN,18,ENERGY_MANAGEMENT,ATTACH,0,0,678,340,340,4,5,120,90,5,WIN
92310379,31,7,MAIN,4,RESOURCE_MANAGEMENT,PLAY,1,0,678,340,340,4,5,120,90,5,WIN
92310379,32,7,TO_HAND,9,RESOURCE_MANAGEMENT,CARD,0,0,678,340,340,4,5,120,90,5,WIN
92310379,33,7,MAIN,4,RESOURCE_MANAGEMENT,PLAY,1,0,678,340,340,4,5,120,90,5,WIN
92310379,34,7,MAIN,3,ATTACK_SELECTION,ATTACK,1,1,678,340,340,5,5,120,90,5,WIN
92310379,35,7,ATTACH_TO,4,ENERGY_MANAGEMENT,CARD;CARD;CARD,0,0,678,340,340,5,5,120,0,5,WIN
92310379,36,7,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,340,340,5,5,120,0,5,WIN
92310379,37,7,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,340,340,5,5,120,0,5,WIN
92310379,38,7,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,340,340,5,5,120,0,5,WIN
92310379,39,7,TO_HAND,5,RESOURCE_MANAGEMENT,,0,0,678,340,340,5,5,,,5,WIN
92310379,40,9,MAIN,18,RESOURCE_MANAGEMENT,ABILITY,1,0,678,140,340,5,4,121,320,5,WIN
92310379,41,9,DISCARD,2,RESOURCE_MANAGEMENT,CARD,0,0,678,140,340,5,4,121,320,5,WIN
92310379,42,9,MAIN,24,RESOURCE_MANAGEMENT,PLAY,1,0,678,140,340,5,4,121,320,5,WIN
92310379,43,9,TO_HAND,4,RESOURCE_MANAGEMENT,CARD,0,0,678,140,340,5,4,121,320,5,WIN
92310379,44,9,MAIN,24,RESOURCE_MANAGEMENT,PLAY,1,0,678,140,340,5,4,121,320,5,WIN
92310379,45,9,DISCARD,6,RESOURCE_MANAGEMENT,CARD;CARD,0,0,678,140,340,5,4,121,320,5,WIN
92310379,46,9,TO_HAND,6,RESOURCE_MANAGEMENT,CARD,0,0,678,140,340,5,4,121,320,5,WIN
92310379,47,9,MAIN,17,BENCH_MANAGEMENT,EVOLVE,1,0,678,140,340,5,4,121,320,5,WIN
92310379,48,9,MAIN,16,BENCH_MANAGEMENT,EVOLVE,1,0,678,140,340,5,4,121,320,5,WIN
92310379,49,9,ACTIVATE,2,RESOURCE_MANAGEMENT,YES,0,0,678,140,340,5,4,121,320,5,WIN
92310379,50,9,SWITCH,4,ACTIVE_POKEMON_SELECTION,CARD,0,0,678,140,340,5,4,121,320,5,WIN
92310379,51,9,MAIN,15,ENERGY_MANAGEMENT,ATTACH,1,0,678,140,340,5,4,120,90,5,WIN
92310379,52,9,MAIN,5,RESOURCE_MANAGEMENT,PLAY,2,0,678,140,340,5,4,120,90,5,WIN
92310379,53,9,MAIN,6,RESOURCE_MANAGEMENT,PLAY,2,0,678,140,340,5,4,120,90,5,WIN
92310379,54,9,TO_HAND,6,RESOURCE_MANAGEMENT,CARD,0,0,678,140,340,5,4,120,90,5,WIN
92310379,55,9,MAIN,5,ATTACK_SELECTION,ATTACK,2,1,678,140,340,5,4,120,90,5,WIN
92310379,56,9,ATTACH_TO,3,ENERGY_MANAGEMENT,CARD;CARD;CARD,0,0,678,140,340,5,4,120,0,5,WIN
92310379,57,9,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,140,340,5,4,120,0,5,WIN
92310379,58,9,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,140,340,5,4,120,0,5,WIN
92310379,59,9,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,140,340,5,4,120,0,5,WIN
92310379,60,9,TO_HAND,4,RESOURCE_MANAGEMENT,,0,0,678,140,340,5,4,,,5,WIN
92310379,61,10,TO_ACTIVE,5,ACTIVE_POKEMON_SELECTION,CARD,0,0,,,,5,3,121,320,2,WIN
92310379,62,11,MAIN,21,RESOURCE_MANAGEMENT,ABILITY,2,0,678,280,340,4,3,121,320,2,WIN
92310379,63,11,DISCARD,2,RESOURCE_MANAGEMENT,CARD,0,0,678,280,340,4,3,121,320,2,WIN
92310379,64,11,MAIN,22,RESOURCE_MANAGEMENT,PLAY,2,0,678,280,340,4,3,121,320,2,WIN
92310379,65,11,MAIN,21,RESOURCE_MANAGEMENT,PLAY,2,0,678,280,340,4,3,121,320,2,WIN
92310379,66,11,MAIN,20,RESOURCE_MANAGEMENT,PLAY,2,0,678,280,340,4,3,121,320,2,WIN
92310379,67,11,DISCARD,7,RESOURCE_MANAGEMENT,CARD;CARD,0,0,678,280,340,4,3,121,320,2,WIN
92310379,68,11,TO_HAND,4,RESOURCE_MANAGEMENT,CARD,0,0,678,280,340,4,3,121,320,2,WIN
92310379,69,11,MAIN,14,RESOURCE_MANAGEMENT,PLAY,2,0,678,280,340,4,3,121,320,2,WIN
92310379,70,11,MAIN,14,ENERGY_MANAGEMENT,ATTACH,2,0,678,280,340,5,3,121,320,2,WIN
92310379,71,11,MAIN,8,RESOURCE_MANAGEMENT,PLAY,2,0,678,280,340,5,3,121,320,2,WIN
92310379,72,11,MAIN,6,RESOURCE_MANAGEMENT,PLAY,2,0,678,280,340,5,3,121,320,2,WIN
92310379,73,11,TO_HAND,3,RESOURCE_MANAGEMENT,CARD,0,0,678,280,340,5,3,121,320,2,WIN
92310379,74,11,MAIN,5,ATTACK_SELECTION,ATTACK,2,1,678,280,340,5,3,121,320,2,WIN
92310379,75,11,TO_HAND,3,RESOURCE_MANAGEMENT,,0,0,678,280,340,5,3,,,2,WIN
92310379,76,13,MAIN,7,RESOURCE_MANAGEMENT,PLAY,1,0,678,160,340,5,1,112,110,2,WIN
92310379,77,13,TO_HAND,3,RESOURCE_MANAGEMENT,CARD,0,0,678,160,340,5,1,112,110,2,WIN
92310379,78,13,MAIN,13,RESOURCE_MANAGEMENT,PLAY,1,0,678,160,340,5,1,112,110,2,WIN
92310379,79,13,TO_HAND,1,RESOURCE_MANAGEMENT,CARD,0,0,678,160,340,5,1,112,110,2,WIN
92310379,80,13,MAIN,12,RESOURCE_MANAGEMENT,ABILITY,1,0,678,160,340,5,1,112,110,2,WIN
92310379,81,13,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,678,160,340,5,1,112,110,2,WIN
92310379,82,13,MAIN,8,RESOURCE_MANAGEMENT,PLAY,1,0,678,160,340,5,1,112,110,2,WIN
92310379,83,13,DISCARD,6,RESOURCE_MANAGEMENT,CARD;CARD,0,0,678,160,340,5,1,112,110,2,WIN
92310379,84,13,TO_HAND,2,RESOURCE_MANAGEMENT,CARD,0,0,678,160,340,5,1,112,110,2,WIN
92310379,85,13,MAIN,7,BENCH_MANAGEMENT,EVOLVE,1,0,678,160,340,5,1,112,110,2,WIN
92310379,86,13,MAIN,6,RESOURCE_MANAGEMENT,PLAY,1,0,678,160,340,5,1,112,110,2,WIN
92310379,87,13,MAIN,5,RESOURCE_MANAGEMENT,PLAY,1,0,678,160,340,5,1,112,110,2,WIN
92310379,88,13,MAIN,4,RESOURCE_MANAGEMENT,PLAY,1,0,678,160,340,5,1,112,110,2,WIN
92310379,89,13,SWITCH,5,ACTIVE_POKEMON_SELECTION,CARD,0,0,678,160,340,5,1,112,110,2,WIN
92310379,90,13,MAIN,3,ATTACK_SELECTION,ATTACK,1,1,678,340,340,5,1,112,110,2,WIN
92310379,91,13,ATTACH_TO,6,ENERGY_MANAGEMENT,CARD;CARD;CARD,0,0,678,340,340,5,1,112,0,2,WIN
92310379,92,13,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,340,340,5,1,112,0,2,WIN
92310379,93,13,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,340,340,5,1,112,0,2,WIN
92310379,94,13,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,340,340,5,1,112,0,2,WIN
92302880,0,,,0,UNKNOWN,,0,0,,,,,,,,,WIN
92302880,1,,,0,UNKNOWN,,0,0,,,,,,,,,WIN
92302880,2,0,SETUP_ACTIVE_POKEMON,3,EARLY_GAME_SETUP,CARD,0,0,,,,0,0,,,0,WIN
92302880,3,0,SETUP_BENCH_POKEMON,2,BENCH_MANAGEMENT,,0,0,,,,0,6,,,6,WIN
92302880,4,2,MAIN,7,RESOURCE_MANAGEMENT,PLAY,0,0,676,110,110,1,6,183,30,6,WIN
92302880,5,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY,0,0,676,110,110,2,6,183,30,6,WIN
92302880,6,2,DISCARD,4,RESOURCE_MANAGEMENT,CARD;CARD,0,0,676,110,110,2,6,183,30,6,WIN
92302880,7,2,TO_HAND,11,RESOURCE_MANAGEMENT,CARD,0,0,676,110,110,2,6,183,30,6,WIN
92302880,8,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY,0,0,676,110,110,2,6,183,30,6,WIN
92302880,9,2,MAIN,10,RESOURCE_MANAGEMENT,ABILITY,0,0,676,110,110,3,6,183,30,6,WIN
92302880,10,2,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,676,110,110,3,6,183,30,6,WIN
92302880,11,2,MAIN,11,ENERGY_MANAGEMENT,ATTACH,0,0,676,110,110,3,6,183,30,6,WIN
92302880,12,2,MAIN,7,RESOURCE_MANAGEMENT,PLAY,0,0,676,110,110,3,6,183,30,6,WIN
92302880,13,2,MAIN,6,ENERGY_MANAGEMENT,ATTACH,0,0,676,110,110,3,6,183,30,6,WIN
92302880,14,2,MAIN,4,RESOURCE_MANAGEMENT,PLAY,1,0,676,110,110,3,6,183,30,6,WIN
92302880,15,2,MAIN,4,ATTACK_SELECTION,ATTACK,1,1,676,110,110,3,6,183,30,6,WIN
92302880,16,2,TO_HAND,6,RESOURCE_MANAGEMENT,,0,0,676,110,110,3,6,,,6,WIN
92302880,17,4,MAIN,13,RESOURCE_MANAGEMENT,ABILITY,1,0,676,110,110,3,5,183,30,6,WIN
92302880,18,4,DISCARD,1,RESOURCE_MANAGEMENT,CARD,0,0,676,110,110,3,5,183,30,6,WIN
92302880,19,4,MAIN,14,RESOURCE_MANAGEMENT,PLAY,1,0,676,110,110,3,5,183,30,6,WIN
92302880,20,4,MAIN,13,ENERGY_MANAGEMENT,ATTACH,1,0,676,110,110,3,5,183,30,6,WIN
92302880,21,4,MAIN,9,BENCH_MANAGEMENT,EVOLVE,1,0,676,110,110,3,5,183,30,6,WIN
92302880,22,4,ACTIVATE,2,RESOURCE_MANAGEMENT,YES,0,0,676,110,110,3,5,183,30,6,WIN
92302880,23,4,SWITCH,5,ACTIVE_POKEMON_SELECTION,CARD,0,0,676,110,110,3,5,183,30,6,WIN
92302880,24,4,MAIN,8,RESOURCE_MANAGEMENT,PLAY,1,0,676,110,110,3,5,756,300,6,WIN
92302880,25,4,MAIN,8,RESOURCE_MANAGEMENT,PLAY,1,0,676,110,110,3,5,756,300,6,WIN
92302880,26,4,DISCARD,5,RESOURCE_MANAGEMENT,CARD;CARD,0,0,676,110,110,3,5,756,300,6,WIN
92302880,27,4,TO_HAND,7,RESOURCE_MANAGEMENT,CARD,0,0,676,110,110,3,5,756,300,6,WIN
92302880,28,4,MAIN,7,BENCH_MANAGEMENT,EVOLVE,1,0,676,110,110,3,5,756,300,6,WIN
92302880,29,4,MAIN,6,RETREAT_SELECTION,RETREAT,1,0,676,110,110,3,5,756,300,6,WIN
92302880,30,4,DISCARD_ENERGY,1,ENERGY_MANAGEMENT,ENERGY,0,0,676,110,110,3,5,756,300,6,WIN
92302880,31,4,SWITCH,3,ACTIVE_POKEMON_SELECTION,CARD,0,0,676,110,110,3,5,756,300,6,WIN
92302880,32,4,MAIN,5,RESOURCE_MANAGEMENT,PLAY,1,0,678,440,440,3,5,756,300,6,WIN
92302880,33,4,TO_HAND,4,RESOURCE_MANAGEMENT,CARD,0,0,678,440,440,3,5,756,300,6,WIN
92302880,34,4,MAIN,5,RESOURCE_MANAGEMENT,PLAY,1,0,678,440,440,3,5,756,300,6,WIN
92302880,35,4,MAIN,4,RESOURCE_MANAGEMENT,PLAY,1,0,678,440,440,4,5,756,300,6,WIN
92302880,36,4,MAIN,3,ATTACK_SELECTION,ATTACK,1,1,678,440,440,5,5,756,300,6,WIN
92302880,37,4,ATTACH_TO,3,ENERGY_MANAGEMENT,CARD;CARD;CARD,0,0,678,440,440,5,5,756,0,6,WIN
92302880,38,4,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,440,440,5,5,756,0,6,WIN
92302880,39,4,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,440,440,5,5,756,0,6,WIN
92302880,40,4,ATTACH_FROM,5,ENERGY_MANAGEMENT,CARD,0,0,678,440,440,5,5,756,0,6,WIN
92302880,41,4,TO_HAND,5,RESOURCE_MANAGEMENT,,0,0,678,440,440,5,5,,,6,WIN
92302880,42,6,MAIN,12,RESOURCE_MANAGEMENT,PLAY,1,0,678,440,440,2,2,163,120,3,WIN
92302880,43,6,SWITCH,4,ACTIVE_POKEMON_SELECTION,CARD,0,0,678,440,440,2,2,163,120,3,WIN
92302880,44,6,MAIN,9,ENERGY_MANAGEMENT,ATTACH,1,0,678,440,440,2,2,184,210,3,WIN
92302880,45,6,MAIN,5,ATTACK_SELECTION,ATTACK,2,1,678,440,440,2,2,184,210,3,WIN
92289114,0,,,0,UNKNOWN,,0,0,,,,,,,,,WIN
92289114,1,,,0,UNKNOWN,,0,0,,,,,,,,,WIN
92289114,2,0,SETUP_ACTIVE_POKEMON,1,EARLY_GAME_SETUP,,0,0,,,,0,0,,,0,WIN
92289114,3,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY,0,0,676,110,110,0,6,722,90,6,WIN
92289114,4,2,TO_HAND,13,RESOURCE_MANAGEMENT,CARD,0,0,676,110,110,0,6,722,90,6,WIN
92289114,5,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY,0,0,676,110,110,0,6,722,90,6,WIN
92289114,6,2,MAIN,11,ENERGY_MANAGEMENT,ATTACH,0,0,676,110,110,1,6,722,90,6,WIN
92289114,7,2,MAIN,7,RESOURCE_MANAGEMENT,PLAY,1,0,676,110,110,1,6,722,90,6,WIN
92289114,8,2,TO_HAND,12,RESOURCE_MANAGEMENT,CARD,0,0,676,110,110,1,6,722,90,6,WIN
92289114,9,2,MAIN,7,RESOURCE_MANAGEMENT,PLAY,1,0,676,110,110,1,6,722,90,6,WIN
92289114,10,2,MAIN,6,RESOURCE_MANAGEMENT,PLAY,1,0,676,110,110,2,6,722,90,6,WIN
92289114,11,2,MAIN,5,RESOURCE_MANAGEMENT,PLAY,1,0,676,110,110,2,6,722,90,6,WIN
92289114,12,2,TO_HAND,6,RESOURCE_MANAGEMENT,CARD,0,0,676,110,110,2,6,722,90,6,WIN
92289114,13,2,MAIN,4,TIMING,,1,0,676,110,110,2,6,722,90,6,WIN
92289114,14,4,MAIN,12,RESOURCE_MANAGEMENT,ABILITY,1,0,676,100,110,2,6,722,20,6,WIN
92289114,15,4,DISCARD,2,RESOURCE_MANAGEMENT,CARD,0,0,676,100,110,2,6,722,20,6,WIN
92289114,16,4,MAIN,10,ENERGY_MANAGEMENT,ATTACH,1,0,676,100,110,2,6,722,20,6,WIN
92289114,17,4,MAIN,7,BENCH_MANAGEMENT,EVOLVE,1,0,676,100,110,2,6,722,20,6,WIN
92289114,18,4,MAIN,6,RESOURCE_MANAGEMENT,PLAY,1,0,676,100,110,2,6,722,20,6,WIN
92289114,19,4,MAIN,5,ATTACK_SELECTION,ATTACK,1,1,676,100,110,3,6,722,20,6,WIN
92289114,20,4,TO_HAND,6,RESOURCE_MANAGEMENT,,0,0,676,100,110,3,6,,,6,WIN
92289114,21,6,MAIN,11,ENERGY_MANAGEMENT,ATTACH,1,0,676,90,110,3,5,722,90,6,WIN
92289114,22,6,MAIN,6,RETREAT_SELECTION,RETREAT,1,0,676,90,110,3,5,722,90,6,WIN
92289114,23,6,DISCARD_ENERGY,1,ENERGY_MANAGEMENT,ENERGY,0,0,676,90,110,3,5,722,90,6,WIN
92289114,24,6,SWITCH,3,ACTIVE_POKEMON_SELECTION,CARD,0,0,676,90,110,3,5,722,90,6,WIN
92289114,25,6,MAIN,6,ATTACK_SELECTION,ATTACK,2,1,678,340,340,3,5,722,90,6,WIN
92289114,26,6,ATTACH_TO,2,ENERGY_MANAGEMENT,CARD;CARD,0,0,678,340,340,3,5,722,0,6,WIN
92289114,27,6,ATTACH_FROM,3,ENERGY_MANAGEMENT,CARD,0,0,678,340,340,3,5,722,0,6,WIN
92289114,28,6,ATTACH_FROM,3,ENERGY_MANAGEMENT,CARD,0,0,678,340,340,3,5,722,0,6,WIN
92289114,29,6,TO_HAND,5,RESOURCE_MANAGEMENT,,0,0,678,340,340,3,5,,,6,WIN
92289114,30,8,MAIN,9,ATTACK_SELECTION,ATTACK,2,1,678,330,340,3,4,722,90,6,WIN
92267636,0,,,0,UNKNOWN,,0,0,,,,,,,,,LOSS
92267636,1,,,0,UNKNOWN,,0,0,,,,,,,,,LOSS
92267636,2,0,SETUP_ACTIVE_POKEMON,1,EARLY_GAME_SETUP,,0,0,,,,0,0,,,0,LOSS
92267636,3,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY,0,0,676,110,110,0,6,119,70,6,LOSS
92267636,4,2,TO_HAND,17,RESOURCE_MANAGEMENT,CARD,0,0,676,110,110,0,6,119,70,6,LOSS
92267636,5,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY,0,0,676,110,110,0,6,119,70,6,LOSS
92267636,6,2,MAIN,10,RESOURCE_MANAGEMENT,ABILITY,0,0,676,110,110,1,6,119,70,6,LOSS
92267636,7,2,DISCARD,2,RESOURCE_MANAGEMENT,CARD,0,0,676,110,110,1,6,119,70,6,LOSS
92267636,8,2,MAIN,9,RESOURCE_MANAGEMENT,PLAY,0,0,676,110,110,1,6,119,70,6,LOSS
92267636,9,2,TO_HAND,8,RESOURCE_MANAGEMENT,CARD,0,0,676,110,110,1,6,119,70,6,LOSS
92267636,10,2,MAIN,9,RESOURCE_MANAGEMENT,PLAY,0,0,676,110,110,1,6,119,70,6,LOSS
92267636,11,2,MAIN,9,ENERGY_MANAGEMENT,ATTACH,0,0,676,110,110,2,6,119,70,6,LOSS
92267636,12,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY,1,0,676,110,110,2,6,119,70,6,LOSS
92267636,13,2,MAIN,11,RESOURCE_MANAGEMENT,PLAY,1,0,676,110,110,2,6,119,70,6,LOSS
92267636,14,2,MAIN,11,RESOURCE_MANAGEMENT,PLAY,1,0,676,110,110,3,6,119,70,6,LOSS
