game_id,turn,context,option_count,chosen_types,my_active_hp,opp_active_hp,my_prize_count,opp_prize_count,result
1786510596_f5677d5e_32,4,MAIN,20,PLAY,30,200,6,6,LOSS
1786510596_f5677d5e_32,4,TO_HAND,3,CARD,30,200,6,6,LOSS
1786510596_f5677d5e_32,4,ATTACH_TO,1,CARD,30,200,6,6,LOSS
1786510596_f5677d5e_32,4,ATTACH_FROM,5,CARD,30,200,6,6,LOSS
1786510596_f5677d5e_32,4,MAIN,22,EVOLVE,30,200,6,6,LOSS
1786510596_f5677d5e_32,4,MAIN,20,ABILITY,30,200,6,6,LOSS
1786510596_f5677d5e_32,4,TO_HAND,2,CARD,30,200,6,6,LOSS
1786510596_f5677d5e_32,4,MAIN,19,ATTACH,30,200,6,6,LOSS
1786510596_f5677d5e_32,4,MAIN,4,ATTACK,30,200,6,6,LOSS
1786510596_f5677d5e_32,5,TO_ACTIVE,4,CARD,,320,6,5,LOSS
1786510596_f5677d5e_32,6,MAIN,16,PLAY,90,320,6,5,LOSS
1786510596_f5677d5e_32,6,MAIN,17,ABILITY,90,320,6,5,LOSS
1786510596_f5677d5e_32,6,TO_HAND,2,CARD,90,320,6,5,LOSS
1786510596_f5677d5e_32,6,MAIN,17,ATTACH,90,320,6,5,LOSS
1786510596_f5677d5e_32,6,MAIN,7,PLAY,90,320,6,5,LOSS
1786510596_f5677d5e_32,6,MAIN,9,PLAY,90,320,6,5,LOSS
1786510596_f5677d5e_32,6,TO_BENCH,1,CARD,90,320,6,5,LOSS
1786510596_f5677d5e_32,6,MAIN,5,EVOLVE,90,320,6,5,LOSS
1786510596_f5677d5e_32,6,MAIN,4,ABILITY,90,320,6,5,LOSS
1786510596_f5677d5e_32,6,TO_HAND,2,CARD,90,320,6,5,LOSS
1786510596_f5677d5e_32,6,MAIN,3,RETREAT,90,320,6,5,LOSS
1786510596_f5677d5e_32,6,DISCARD_ENERGY,1,ENERGY,90,320,6,5,LOSS
1786510596_f5677d5e_32,6,SWITCH,5,CARD,90,320,6,5,LOSS
1786510596_f5677d5e_32,6,MAIN,3,ATTACK,30,320,6,5,LOSS
1786510596_f5677d5e_32,7,TO_ACTIVE,3,CARD,,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,12,PLAY,70,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,11,ABILITY,70,310,6,1,LOSS
1786510596_f5677d5e_32,8,TO_HAND,2,CARD,70,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,11,PLAY,70,310,6,1,LOSS
1786510596_f5677d5e_32,8,TO_HAND,10,CARD,70,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,11,PLAY,70,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,11,PLAY,70,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,12,PLAY,70,310,6,1,LOSS
1786510596_f5677d5e_32,8,TO_HAND,9,CARD,70,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,13,ABILITY,70,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,18,ATTACH,70,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,13,EVOLVE,70,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,11,ABILITY,90,310,6,1,LOSS
1786510596_f5677d5e_32,8,TO_HAND,2,CARD,90,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,11,EVOLVE,90,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,11,ABILITY,90,310,6,1,LOSS
1786510596_f5677d5e_32,8,TO_HAND,2,CARD,90,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,11,EVOLVE,90,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,10,ATTACH,90,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,5,RETREAT,90,310,6,1,LOSS
1786510596_f5677d5e_32,8,DISCARD_ENERGY,1,ENERGY,90,310,6,1,LOSS
1786510596_f5677d5e_32,8,SWITCH,4,CARD,90,310,6,1,LOSS
1786510596_f5677d5e_32,8,MAIN,5,ATTACK,320,310,6,1,LOSS
1786510596_f5677d5e_32,10,MAIN,11,ABILITY,120,240,6,1,LOSS
1786510596_f5677d5e_32,10,TO_HAND,2,CARD,120,240,6,1,LOSS
1786510596_f5677d5e_32,10,MAIN,15,ABILITY,120,240,6,1,LOSS
1786510596_f5677d5e_32,10,TO_HAND,2,CARD,120,240,6,1,LOSS
1786510596_f5677d5e_32,10,MAIN,15,PLAY,120,240,6,1,LOSS
1786510596_f5677d5e_32,10,DISCARD,9,CARD;CARD,120,240,6,1,LOSS
1786510596_f5677d5e_32,10,TO_HAND,1,CARD,120,240,6,1,LOSS
1786510596_f5677d5e_32,10,MAIN,14,PLAY,120,240,6,1,LOSS
1786510596_f5677d5e_32,10,MAIN,10,ATTACH,120,240,6,1,LOSS
1786510596_f5677d5e_32,10,MAIN,7,ATTACK,120,240,6,1,LOSS
1786510596_f5677d5e_33,0,IS_FIRST,2,YES,,,0,0,WIN
1786510596_f5677d5e_33,0,SETUP_ACTIVE_POKEMON,1,CARD,,,0,0,WIN
1786510596_f5677d5e_33,1,MAIN,4,END,30,30,6,6,WIN
1786510596_f5677d5e_33,3,MAIN,7,PLAY,20,30,6,6,WIN
1786510596_f5677d5e_33,3,MAIN,9,ATTACH,20,30,6,6,WIN
1786510596_f5677d5e_33,3,MAIN,5,PLAY,20,30,6,6,WIN
1786510596_f5677d5e_33,3,MAIN,4,PLAY,20,30,6,6,WIN
1786510596_f5677d5e_33,3,MAIN,3,ATTACK,20,30,6,6,WIN
1786510596_f5677d5e_33,5,MAIN,13,EVOLVE,10,20,6,6,WIN
1786510596_f5677d5e_33,5,MAIN,13,ABILITY,10,20,6,6,WIN
1786510596_f5677d5e_33,5,TO_HAND,2,CARD,10,20,6,6,WIN
1786510596_f5677d5e_33,5,MAIN,13,ATTACH,10,20,6,6,WIN
1786510596_f5677d5e_33,5,MAIN,7,PLAY,10,20,6,6,WIN
1786510596_f5677d5e_33,5,MAIN,3,ATTACK,10,20,6,6,WIN
1786510596_f5677d5e_33,6,TO_ACTIVE,2,CARD,,320,6,5,WIN
1786510596_f5677d5e_33,7,MAIN,12,EVOLVE,40,320,6,5,WIN
1786510596_f5677d5e_33,7,MAIN,11,PLAY,270,320,6,5,WIN
1786510596_f5677d5e_33,7,TO_BENCH,2,CARD,270,320,6,5,WIN
1786510596_f5677d5e_33,7,MAIN,10,PLAY,270,320,6,5,WIN
1786510596_f5677d5e_33,7,TO_HAND,3,CARD,270,320,6,5,WIN
1786510596_f5677d5e_33,7,MAIN,9,PLAY,270,320,6,5,WIN
1786510596_f5677d5e_33,7,DISCARD_ENERGY,3,ENERGY,270,320,6,5,WIN
1786510596_f5677d5e_33,7,MAIN,8,PLAY,270,320,6,5,WIN
1786510596_f5677d5e_33,7,MAIN,14,ATTACH,270,320,6,5,WIN
1786510596_f5677d5e_33,7,MAIN,11,PLAY,270,320,6,5,WIN
1786510596_f5677d5e_33,7,MAIN,12,PLAY,270,320,6,5,WIN
1786510596_f5677d5e_33,7,TO_HAND,4,CARD,270,320,6,5,WIN
1786510596_f5677d5e_33,7,MAIN,11,ABILITY,270,320,6,5,WIN
1786510596_f5677d5e_33,7,MAIN,11,PLAY,270,320,6,5,WIN
1786510596_f5677d5e_33,7,DISCARD,8,CARD;CARD,270,320,6,5,WIN
1786510596_f5677d5e_33,7,TO_HAND,5,CARD,270,320,6,5,WIN
1786510596_f5677d5e_33,7,MAIN,9,ATTACH,270,320,6,5,WIN
1786510596_f5677d5e_33,7,MAIN,5,PLAY,270,320,6,5,WIN
1786510596_f5677d5e_33,7,MAIN,5,ATTACK,270,320,6,5,WIN
1786510596_f5677d5e_33,7,DAMAGE_COUNTER_ANY,3,CARD,270,120,6,5,WIN
1786510596_f5677d5e_33,7,DAMAGE_COUNTER_ANY,3,CARD,270,120,6,5,WIN
1786510596_f5677d5e_33,7,DAMAGE_COUNTER_ANY,3,CARD,270,120,6,5,WIN
1786510596_f5677d5e_33,7,DAMAGE_COUNTER_ANY,3,CARD,270,120,6,5,WIN
1786510596_f5677d5e_33,7,DAMAGE_COUNTER_ANY,3,CARD,270,120,6,5,WIN
1786510596_f5677d5e_33,7,DAMAGE_COUNTER_ANY,3,CARD,270,120,6,5,WIN
1786510596_f5677d5e_33,9,MAIN,17,ATTACH,70,120,6,5,WIN
1786510596_f5677d5e_33,9,MAIN,9,PLAY,70,120,6,5,WIN
1786510596_f5677d5e_33,9,MAIN,8,PLAY,70,120,6,5,WIN
1786510596_f5677d5e_33,9,EVOLVE,1,EVOLVE,70,120,6,5,WIN
1786510596_f5677d5e_33,9,MAIN,7,PLAY,70,120,6,5,WIN
1786510596_f5677d5e_33,9,DISCARD,5,CARD;CARD,70,120,6,5,WIN
1786510596_f5677d5e_33,9,TO_HAND,5,CARD,70,120,6,5,WIN
1786510596_f5677d5e_33,9,MAIN,5,ATTACK,70,120,6,5,WIN
1786510596_f5677d5e_33,9,DAMAGE_COUNTER_ANY,3,CARD,70,0,6,5,WIN
1786510596_f5677d5e_33,9,DAMAGE_COUNTER_ANY,3,CARD,70,0,6,5,WIN
1786510596_f5677d5e_33,9,DAMAGE_COUNTER_ANY,3,CARD,70,0,6,5,WIN
1786510596_f5677d5e_33,9,DAMAGE_COUNTER_ANY,3,CARD,70,0,6,5,WIN
1786510596_f5677d5e_33,9,DAMAGE_COUNTER_ANY,3,CARD,70,0,6,5,WIN
1786510596_f5677d5e_33,9,DAMAGE_COUNTER_ANY,3,CARD,70,0,6,5,WIN
1786510596_f5677d5e_33,9,TO_HAND,6,CARD;CARD,70,,6,5,WIN
1786510596_f5677d5e_33,9,TO_HAND,4,CARD,70,,4,5,WIN
1786510596_f5677d5e_33,9,TO_HAND,3,CARD,70,,3,5,WIN
1786510596_f5677d5e_33,10,TO_ACTIVE,3,CARD,,280,2,3,WIN
1786510596_f5677d5e_33,11,MAIN,10,PLAY,270,280,2,3,WIN
1786510596_f5677d5e_33,11,TO_HAND,4,CARD,270,280,2,3,WIN
1786510596_f5677d5e_33,11,MAIN,10,PLAY,270,280,2,3,WIN
1786510596_f5677d5e_33,11,MAIN,9,PLAY,270,280,2,3,WIN
1786510596_f5677d5e_33,11,TO_HAND,7,CARD,270,280,2,3,WIN
1786510596_f5677d5e_33,11,MAIN,9,PLAY,270,280,2,3,WIN
1786510596_f5677d5e_33,11,MAIN,8,ABILITY,270,280,2,3,WIN
1786510596_f5677d5e_33,11,MAIN,14,PLAY,270,280,2,3,WIN
1786510596_f5677d5e_33,11,DISCARD_ENERGY,1,ENERGY,270,280,2,3,WIN
1786510596_f5677d5e_33,11,MAIN,13,PLAY,270,280,2,3,WIN
1786510596_f5677d5e_33,11,TO_HAND,5,CARD,270,280,2,3,WIN
1786510596_f5677d5e_33,11,MAIN,11,ATTACH,270,280,2,3,WIN
1786510596_f5677d5e_33,11,MAIN,6,ATTACK,270,280,2,3,WIN
1786510596_f5677d5e_33,11,DAMAGE_COUNTER_ANY,1,CARD,270,80,2,3,WIN
1786510596_f5677d5e_33,11,DAMAGE_COUNTER_ANY,1,CARD,270,80,2,3,WIN
1786510596_f5677d5e_33,11,DAMAGE_COUNTER_ANY,1,CARD,270,80,2,3,WIN
1786510596_f5677d5e_33,11,DAMAGE_COUNTER_ANY,1,CARD,270,80,2,3,WIN
1786510596_f5677d5e_33,11,DAMAGE_COUNTER_ANY,1,CARD,270,80,2,3,WIN
1786510596_f5677d5e_33,11,DAMAGE_COUNTER_ANY,1,CARD,270,80,2,3,WIN
1786510596_f5677d5e_33,13,MAIN,10,PLAY,200,80,2,3,WIN
1786510596_f5677d5e_33,13,TO_HAND,2,CARD,200,80,2,3,WIN
1786510596_f5677d5e_33,13,ATTACH_TO,1,CARD,200,80,2,3,WIN
1786510596_f5677d5e_33,13,ATTACH_FROM,5,CARD,200,80,2,3,WIN
1786510596_f5677d5e_33,13,MAIN,14,EVOLVE,200,80,2,3,WIN
1786510596_f5677d5e_33,13,MAIN,13,ABILITY,200,80,2,3,WIN
1786510596_f5677d5e_33,13,TO_HAND,2,CARD,200,80,2,3,WIN
1786510596_f5677d5e_33,13,MAIN,12,ATTACH,200,80,2,3,WIN
1786510596_f5677d5e_33,13,MAIN,7,ATTACK,200,80,2,3,WIN
1786510596_f5677d5e_33,13,DAMAGE_COUNTER_ANY,1,CARD,200,0,2,3,WIN
1786510596_f5677d5e_33,13,DAMAGE_COUNTER_ANY,1,CARD,200,0,2,3,WIN
1786510596_f5677d5e_33,13,DAMAGE_COUNTER_ANY,1,CARD,200,0,2,3,WIN
1786510596_f5677d5e_33,13,DAMAGE_COUNTER_ANY,1,CARD,200,0,2,3,WIN
1786510596_f5677d5e_33,13,DAMAGE_COUNTER_ANY,1,CARD,200,0,2,3,WIN
1786510596_f5677d5e_33,13,DAMAGE_COUNTER_ANY,1,CARD,200,0,2,3,WIN
1786510596_f5677d5e_33,13,TO_HAND,2,CARD;CARD,200,,2,3,WIN
1786510596_f5677d5e_34,0,SETUP_ACTIVE_POKEMON,1,CARD,,,0,6,WIN
1786510596_f5677d5e_34,2,MAIN,8,PLAY,170,210,6,6,WIN
1786510596_f5677d5e_34,2,TO_BENCH,6,CARD;CARD,170,210,6,6,WIN
1786510596_f5677d5e_34,2,MAIN,9,PLAY,170,210,6,6,WIN
1786510596_f5677d5e_34,2,TO_BENCH,4,CARD;CARD,170,210,6,6,WIN
1786510596_f5677d5e_34,2,MAIN,10,PLAY,170,210,6,6,WIN
1786510596_f5677d5e_34,2,DISCARD_ENERGY,1,ENERGY,170,210,6,6,WIN
1786510596_f5677d5e_34,2,MAIN,8,ATTACH,170,210,6,6,WIN
1786510596_f5677d5e_34,2,MAIN,4,PLAY,170,210,6,6,WIN
1786510596_f5677d5e_34,2,MAIN,5,PLAY,170,210,6,6,WIN
1786510596_f5677d5e_34,2,TO_HAND,5,CARD,170,210,6,6,WIN
1786510596_f5677d5e_34,2,MAIN,5,PLAY,170,210,6,6,WIN
1786510596_f5677d5e_34,2,MAIN,3,PLAY,170,210,6,6,WIN
1786510596_f5677d5e_34,2,TO_HAND,4,CARD,170,210,6,6,WIN
1786510596_f5677d5e_34,2,MAIN,2,RETREAT,170,210,6,6,WIN
1786510596_f5677d5e_34,2,DISCARD_ENERGY,1,ENERGY,170,210,6,6,WIN
1786510596_f5677d5e_34,2,SWITCH,5,CARD,170,210,6,6,WIN
1786510596_f5677d5e_34,2,MAIN,2,ATTACK,30,210,6,6,WIN
1786510596_f5677d5e_34,4,MAIN,15,EVOLVE,30,200,6,6,WIN
1786510596_f5677d5e_34,4,MAIN,11,ABILITY,30,200,6,6,WIN
1786510596_f5677d5e_34,4,TO_HAND,2,CARD,30,200,6,6,WIN
1786510596_f5677d5e_34,4,MAIN,16,EVOLVE,30,200,6,6,WIN
1786510596_f5677d5e_34,4,MAIN,14,ABILITY,30,200,6,6,WIN
1786510596_f5677d5e_34,4,TO_HAND,2,CARD,30,200,6,6,WIN
1786510596_f5677d5e_34,4,MAIN,14,ATTACH,30,200,6,6,WIN
1786510596_f5677d5e_34,4,MAIN,8,PLAY,30,200,6,6,WIN
1786510596_f5677d5e_34,4,MAIN,7,PLAY,30,200,6,6,WIN
1786510596_f5677d5e_34,4,EVOLVE,2,EVOLVE,30,200,6,6,WIN
1786510596_f5677d5e_34,4,MAIN,6,PLAY,30,200,6,6,WIN
1786510596_f5677d5e_34,4,TO_HAND,3,CARD,30,200,6,6,WIN
1786510596_f5677d5e_34,4,MAIN,6,PLAY,30,200,6,6,WIN
1786510596_f5677d5e_34,4,MAIN,5,EVOLVE,30,200,6,6,WIN
1786510596_f5677d5e_34,4,MAIN,5,ABILITY,30,200,6,6,WIN
1786510596_f5677d5e_34,4,TO_HAND,2,CARD,30,200,6,6,WIN
1786510596_f5677d5e_34,4,MAIN,4,ATTACK,30,200,6,6,WIN
1786510596_f5677d5e_34,6,MAIN,15,ABILITY,30,190,6,6,WIN
1786510596_f5677d5e_34,6,TO_HAND,2,CARD,30,190,6,6,WIN
1786510596_f5677d5e_34,6,MAIN,15,ABILITY,30,190,6,6,WIN
1786510596_f5677d5e_34,6,TO_HAND,2,CARD,30,190,6,6,WIN
1786510596_f5677d5e_34,6,MAIN,14,ABILITY,30,190,6,6,WIN
1786510596_f5677d5e_34,6,TO_HAND,2,CARD,30,190,6,6,WIN
1786510596_f5677d5e_34,6,MAIN,14,PLAY,30,190,6,6,WIN
1786510596_f5677d5e_34,6,TO_HAND,3,CARD,30,190,6,6,WIN
1786510596_f5677d5e_34,6,ATTACH_TO,1,CARD,30,190,6,6,WIN
1786510596_f5677d5e_34,6,ATTACH_FROM,6,CARD,30,190,6,6,WIN
1786510596_f5677d5e_34,6,MAIN,16,ATTACH,30,190,6,6,WIN
1786510596_f5677d5e_34,6,MAIN,4,RETREAT,30,190,6,6,WIN
1786510596_f5677d5e_34,6,SWITCH,5,CARD,30,190,6,6,WIN
1786510596_f5677d5e_34,6,MAIN,4,ATTACK,320,190,6,6,WIN
1786510596_f5677d5e_34,6,DAMAGE_COUNTER_ANY,3,CARD,320,0,6,6,WIN
1786510596_f5677d5e_34,6,DAMAGE_COUNTER_ANY,3,CARD,320,0,6,6,WIN
1786510596_f5677d5e_34,6,DAMAGE_COUNTER_ANY,3,CARD,320,0,6,6,WIN
1786510596_f5677d5e_34,6,DAMAGE_COUNTER_ANY,3,CARD,320,0,6,6,WIN
1786510596_f5677d5e_34,6,DAMAGE_COUNTER_ANY,3,CARD,320,0,6,6,WIN
1786510596_f5677d5e_34,6,DAMAGE_COUNTER_ANY,3,CARD,320,0,6,6,WIN
1786510596_f5677d5e_34,6,TO_HAND,6,CARD;CARD,320,,6,6,WIN
1786510596_f5677d5e_34,8,MAIN,25,ABILITY,320,320,4,6,WIN
1786510596_f5677d5e_34,8,TO_HAND,2,CARD,320,320,4,6,WIN
1786510596_f5677d5e_34,8,MAIN,25,PLAY,320,320,4,6,WIN
1786510596_f5677d5e_34,8,DISCARD_ENERGY,3,ENERGY,320,320,4,6,WIN
1786510596_f5677d5e_34,8,MAIN,24,ABILITY,320,320,4,6,WIN
1786510596_f5677d5e_34,8,TO_HAND,2,CARD,320,320,4,6,WIN
1786510596_f5677d5e_34,8,MAIN,26,EVOLVE,320,320,4,6,WIN
1786510596_f5677d5e_34,8,MAIN,23,ABILITY,320,320,4,6,WIN
1786510596_f5677d5e_34,8,TO_HAND,2,CARD,320,320,4,6,WIN
1786510596_f5677d5e_34,8,MAIN,22,PLAY,320,320,4,6,WIN
1786510596_f5677d5e_34,8,SWITCH,2,CARD,320,320,4,6,WIN
1786510596_f5677d5e_34,8,MAIN,17,ATTACH,320,320,4,6,WIN
1786510596_f5677d5e_34,8,MAIN,5,ATTACK,320,320,4,6,WIN
1786510596_f5677d5e_34,8,DAMAGE_COUNTER_ANY,2,CARD,320,120,4,6,WIN
1786510596_f5677d5e_34,8,DAMAGE_COUNTER_ANY,2,CARD,320,120,4,6,WIN
1786510596_f5677d5e_34,8,DAMAGE_COUNTER_ANY,2,CARD,320,120,4,6,WIN
1786510596_f5677d5e_34,8,DAMAGE_COUNTER_ANY,2,CARD,320,120,4,6,WIN
1786510596_f5677d5e_34,8,DAMAGE_COUNTER_ANY,2,CARD,320,120,4,6,WIN
1786510596_f5677d5e_34,8,DAMAGE_COUNTER_ANY,2,CARD,320,120,4,6,WIN
1786510596_f5677d5e_34,9,TO_ACTIVE,4,CARD,,120,4,3,WIN
1786510596_f5677d5e_34,10,MAIN,19,PLAY,320,120,4,3,WIN
1786510596_f5677d5e_34,10,DISCARD,10,CARD;CARD,320,120,4,3,WIN
1786510596_f5677d5e_34,10,TO_HAND,2,CARD,320,120,4,3,WIN
1786510596_f5677d5e_34,10,MAIN,16,PLAY,320,120,4,3,WIN
1786510596_f5677d5e_34,10,MAIN,17,ABILITY,320,120,4,3,WIN
1786510596_f5677d5e_34,10,TO_HAND,2,CARD,320,120,4,3,WIN
1786510596_f5677d5e_34,10,MAIN,17,ABILITY,320,120,4,3,WIN
1786510596_f5677d5e_34,10,TO_HAND,2,CARD,320,120,4,3,WIN
1786510596_f5677d5e_34,10,MAIN,17,PLAY,320,120,4,3,WIN
1786510596_f5677d5e_34,10,MAIN,16,ABILITY,320,120,4,3,WIN
1786510596_f5677d5e_34,10,MAIN,22,PLAY,320,120,4,3,WIN
1786510596_f5677d5e_34,10,SWITCH,2,CARD,320,120,4,3,WIN
1786510596_f5677d5e_34,10,MAIN,17,ATTACH,320,280,4,3,WIN
1786510596_f5677d5e_34,10,MAIN,7,PLAY,320,280,4,3,WIN
1786510596_f5677d5e_34,10,MAIN,6,PLAY,320,280,4,3,WIN
1786510596_f5677d5e_34,10,DISCARD,4,CARD;CARD,320,280,4,3,WIN
1786510596_f5677d5e_34,10,TO_HAND,2,CARD,320,280,4,3,WIN
1786510596_f5677d5e_34,10,MAIN,5,ATTACK,320,280,4,3,WIN
1786510596_f5677d5e_34,10,DAMAGE_COUNTER_ANY,2,CARD,320,80,4,3,WIN
1786510596_f5677d5e_34,10,DAMAGE_COUNTER_ANY,2,CARD,320,80,4,3,WIN
1786510596_f5677d5e_34,10,DAMAGE_COUNTER_ANY,2,CARD,320,80,4,3,WIN
1786510596_f5677d5e_34,10,DAMAGE_COUNTER_ANY,2,CARD,320,80,4,3,WIN
1786510596_f5677d5e_34,10,DAMAGE_COUNTER_ANY,2,CARD,320,80,4,3,WIN
1786510596_f5677d5e_34,10,DAMAGE_COUNTER_ANY,2,CARD,320,80,4,3,WIN
1786510596_f5677d5e_34,12,MAIN,8,ABILITY,320,80,4,3,WIN
1786510596_f5677d5e_34,12,TO_HAND,2,CARD,320,80,4,3,WIN
1786510596_f5677d5e_34,12,MAIN,8,ABILITY,320,80,4,3,WIN
1786510596_f5677d5e_34,12,TO_HAND,2,CARD,320,80,4,3,WIN
1786510596_f5677d5e_34,12,MAIN,8,ATTACK,320,80,4,3,WIN
1786510596_f5677d5e_34,12,DAMAGE_COUNTER_ANY,3,CARD,320,0,4,3,WIN
1786510596_f5677d5e_34,12,DAMAGE_COUNTER_ANY,3,CARD,320,0,4,3,WIN
1786510596_f5677d5e_34,12,DAMAGE_COUNTER_ANY,3,CARD,320,0,4,3,WIN
1786510596_f5677d5e_34,12,DAMAGE_COUNTER_ANY,3,CARD,320,0,4,3,WIN
1786510596_f5677d5e_34,12,DAMAGE_COUNTER_ANY,3,CARD,320,0,4,3,WIN
1786510596_f5677d5e_34,12,DAMAGE_COUNTER_ANY,3,CARD,320,0,4,3,WIN
1786510596_f5677d5e_34,12,TO_HAND,4,CARD;CARD,320,,4,3,WIN
1786510596_f5677d5e_34,12,TO_HAND,2,CARD;CARD,320,,2,3,WIN
1786510596_f5677d5e_35,0,IS_FIRST,2,YES,,,0,0,WIN
1786510596_f5677d5e_35,0,SETUP_ACTIVE_POKEMON,1,CARD,,,0,6,WIN
1786510596_f5677d5e_35,1,MAIN,6,PLAY,210,70,6,6,WIN
1786510596_f5677d5e_35,1,TO_BENCH,5,CARD;CARD,210,70,6,6,WIN
1786510596_f5677d5e_35,1,MAIN,10,PLAY,210,70,6,6,WIN
1786510596_f5677d5e_35,1,TO_HAND,5,CARD,210,70,6,6,WIN
1786510596_f5677d5e_35,1,MAIN,10,PLAY,210,70,6,6,WIN
1786510596_f5677d5e_35,1,MAIN,11,ATTACH,210,70,6,6,WIN
1786510596_f5677d5e_35,1,MAIN,3,END,210,70,6,6,WIN
1786510596_f5677d5e_35,3,MAIN,12,EVOLVE,210,70,6,6,WIN
1786510596_f5677d5e_35,3,MAIN,10,ABILITY,210,70,6,6,WIN
1786510596_f5677d5e_35,3,TO_HAND,2,CARD,210,70,6,6,WIN
1786510596_f5677d5e_35,3,MAIN,13,ATTACH,210,70,6,6,WIN
1786510596_f5677d5e_35,3,MAIN,5,PLAY,210,70,6,6,WIN
1786510596_f5677d5e_35,3,MAIN,8,PLAY,210,70,6,6,WIN
1786510596_f5677d5e_35,3,TO_HAND,3,CARD,210,70,6,6,WIN
1786510596_f5677d5e_35,3,MAIN,9,PLAY,210,70,6,6,WIN
1786510596_f5677d5e_35,3,DISCARD_ENERGY,1,ENERGY,210,70,6,6,WIN
1786510596_f5677d5e_35,3,MAIN,7,EVOLVE,210,70,6,6,WIN
1786510596_f5677d5e_35,3,MAIN,5,ABILITY,210,70,6,6,WIN
1786510596_f5677d5e_35,3,TO_HAND,2,CARD,210,70,6,6,WIN
1786510596_f5677d5e_35,3,MAIN,4,EVOLVE,210,70,6,6,WIN
1786510596_f5677d5e_35,3,MAIN,4,ABILITY,210,70,6,6,WIN
1786510596_f5677d5e_35,3,TO_HAND,2,CARD,210,70,6,6,WIN
1786510596_f5677d5e_35,3,MAIN,3,END,210,70,6,6,WIN
1786510596_f5677d5e_35,5,MAIN,19,EVOLVE,210,90,6,6,WIN
1786510596_f5677d5e_35,5,MAIN,14,EVOLVE,210,90,6,6,WIN
1786510596_f5677d5e_35,5,MAIN,11,PLAY,210,90,6,6,WIN
1786510596_f5677d5e_35,5,MAIN,10,ABILITY,210,90,6,6,WIN
1786510596_f5677d5e_35,5,TO_HAND,2,CARD,210,90,6,6,WIN
1786510596_f5677d5e_35,5,MAIN,13,PLAY,210,90,6,6,WIN
1786510596_f5677d5e_35,5,TO_HAND,4,CARD,210,90,6,6,WIN
1786510596_f5677d5e_35,5,ATTACH_TO,2,CARD,210,90,6,6,WIN
1786510596_f5677d5e_35,5,ATTACH_FROM,4,CARD,210,90,6,6,WIN
1786510596_f5677d5e_35,5,MAIN,15,ATTACH,210,90,6,6,WIN
1786510596_f5677d5e_35,5,MAIN,3,RETREAT,210,90,6,6,WIN
1786510596_f5677d5e_35,5,SWITCH,3,CARD,210,90,6,6,WIN
1786510596_f5677d5e_35,5,MAIN,4,ATTACK,320,90,6,6,WIN
1786510596_f5677d5e_35,5,DAMAGE_COUNTER_ANY,2,CARD,320,0,6,6,WIN
1786510596_f5677d5e_35,5,DAMAGE_COUNTER_ANY,2,CARD,320,0,6,6,WIN
1786510596_f5677d5e_35,5,DAMAGE_COUNTER_ANY,2,CARD,320,0,6,6,WIN
1786510596_f5677d5e_35,5,DAMAGE_COUNTER_ANY,2,CARD,320,0,6,6,WIN
1786510596_f5677d5e_35,5,DAMAGE_COUNTER_ANY,2,CARD,320,0,6,6,WIN
1786510596_f5677d5e_35,5,DAMAGE_COUNTER_ANY,2,CARD,320,0,6,6,WIN
1786510596_f5677d5e_35,5,TO_HAND,6,CARD,320,,6,6,WIN
1786510596_f5677d5e_35,7,MAIN,15,ABILITY,310,30,5,6,WIN
1786510596_f5677d5e_35,7,TO_HAND,2,CARD,310,30,5,6,WIN
1786510596_f5677d5e_35,7,MAIN,18,PLAY,310,30,5,6,WIN
1786510596_f5677d5e_35,7,SWITCH,5,CARD,310,30,5,6,WIN
1786510596_f5677d5e_35,7,MAIN,16,ATTACH,310,200,5,6,WIN
1786510596_f5677d5e_35,7,MAIN,4,ATTACK,310,200,5,6,WIN
1786510596_f5677d5e_35,7,DAMAGE_COUNTER_ANY,5,CARD,310,0,5,6,WIN
1786510596_f5677d5e_35,7,DAMAGE_COUNTER_ANY,5,CARD,310,0,5,6,WIN
1786510596_f5677d5e_35,7,DAMAGE_COUNTER_ANY,5,CARD,310,0,5,6,WIN
1786510596_f5677d5e_35,7,DAMAGE_COUNTER_ANY,5,CARD,310,0,5,6,WIN
1786510596_f5677d5e_35,7,DAMAGE_COUNTER_ANY,5,CARD,310,0,5,6,WIN
1786510596_f5677d5e_35,7,DAMAGE_COUNTER_ANY,5,CARD,310,0,5,6,WIN
